"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Fraser Ellard","CHW","9.75","4.50","2.17","1.13","25.7%","11.9%","13.9%",".205","1.25",".254","70.9%","93","101","96","3.75","4.25","-0.50","3.95","3.85","29530","686642"
"Luis L. Ortiz","PIT","7.10","2.79","2.55","1.06","19.2%","7.6%","11.7%",".216","1.11",".243","75.6%","79","105","113","3.32","4.25","-0.93","4.59","4.38","27646","682847"
"Kyle Finnegan","WSN","8.48","3.39","2.50","1.27","22.1%","8.9%","13.3%",".247","1.34",".292","74.6%","89","104","94","3.68","4.25","-0.57","3.81","3.81","15009","640448"
"Alex Young","- - -","8.62","4.02","2.14","1.15","22.1%","10.3%","11.8%",".246","1.40",".295","88.5%","72","105","104","2.87","4.25","-1.38","4.23","4.00","18333","622065"
"Merrill Kelly","ARI","7.70","2.32","3.32","1.34","21.0%","6.3%","14.7%",".240","1.17",".273","73.0%","97","108","96","4.03","4.25","-0.22","3.89","4.09","11156","518876"
"Yohan Ramirez","- - -","9.00","3.40","2.65","0.80","21.6%","8.2%","13.5%",".274","1.47",".346","59.4%","153","103","112","6.20","4.26","1.94","4.58","3.84","19444","670990"
"Matt Waldron","SDP","8.16","2.45","3.33","1.29","21.3%","6.4%","14.9%",".253","1.26",".295","67.2%","124","106","106","4.91","4.26","0.65","4.32","4.13","25550","663362"
"Colin Holderman","PIT","9.82","4.38","2.24","1.05","25.1%","11.2%","13.9%",".218","1.31",".275","77.0%","75","105","109","3.16","4.26","-1.10","4.42","3.90","22361","670059"
"Phil Maton","- - -","8.44","3.38","2.50","0.98","22.6%","9.1%","13.6%",".203","1.11",".242","75.5%","94","107","105","3.66","4.26","-0.60","4.28","3.82","18064","664208"
"Jesus Luzardo","MIA","7.83","2.97","2.64","1.22","21.2%","8.0%","13.1%",".244","1.25",".284","66.3%","120","105","104","5.00","4.26","0.73","4.23","4.33","19959","666200"
"Cole Winn","TEX","7.27","2.08","3.50","1.04","18.2%","5.2%","13.0%",".257","1.27",".296","45.0%","196","103","110","7.79","4.26","3.53","4.51","3.98","22113","668390"
"Davis Martin","CHW","8.46","4.14","2.04","0.90","21.4%","10.5%","10.9%",".260","1.46",".321","74.6%","107","101","112","4.32","4.27","0.05","4.57","4.51","21448","663436"
"JoJo Romero","STL","7.78","2.44","3.19","1.22","21.0%","6.6%","14.4%",".234","1.15",".270","80.9%","83","107","95","3.36","4.27","-0.91","3.84","3.62","19574","668941"
"Hector Neris","- - -","9.71","4.25","2.29","1.21","24.6%","10.8%","13.8%",".239","1.40",".297","73.2%","102","107","104","4.10","4.28","-0.18","4.23","3.89","11804","593576"
"Brent Honeywell","- - -","4.30","2.63","1.64","0.72","12.1%","7.4%","4.7%",".235","1.14",".252","80.9%","64","103","122","2.63","4.28","-1.65","4.97","5.00","16466","641703"
"Isaac Mattson","PIT","10.13","8.44","1.20","0.00","26.1%","21.7%","4.3%",".059","1.13",".091","57.1%","120","106","126","5.06","4.29","0.77","5.14","5.38","20385","676755"
"Chad Green","TOR","7.76","2.36","3.29","1.35","21.9%","6.7%","15.2%",".211","1.03",".236","80.8%","80","103","109","3.21","4.29","-1.09","4.44","3.82","15552","643338"
"Amir Garrett","LAA","18.56","8.44","2.20","1.69","45.8%","20.8%","25.0%",".211","1.69",".429","78.9%","124","104","87","5.06","4.29","0.77","3.55","3.32","14375","607237"
"Jose Quijada","LAA","11.17","7.91","1.41","0.47","28.6%","20.2%","8.3%",".185","1.50",".275","74.3%","80","104","131","3.26","4.30","-1.05","5.35","5.02","19200","650671"
"Bailey Falter","PIT","6.13","2.85","2.16","1.07","16.5%","7.6%","8.8%",".254","1.29",".281","69.7%","105","106","116","4.43","4.30","0.12","4.71","4.91","20070","663559"
"Lance Lynn","STL","8.36","3.38","2.48","1.23","21.3%","8.6%","12.7%",".244","1.34",".287","70.0%","95","108","108","3.84","4.31","-0.47","4.39","4.40","2520","458681"
"Brent Suter","CIN","6.85","1.64","4.17","1.37","18.5%","4.4%","14.1%",".247","1.14",".272","82.8%","73","101","103","3.15","4.31","-1.16","4.19","3.88","13942","608718"
"Dean Kremer","BAL","8.54","3.54","2.41","1.25","22.2%","9.2%","13.0%",".220","1.24",".257","66.3%","103","106","106","4.10","4.32","-0.23","4.34","4.33","19350","665152"
"Kyle Harrison","SFG","8.54","3.04","2.81","1.30","22.2%","7.9%","14.3%",".259","1.34",".308","73.3%","113","111","104","4.56","4.33","0.23","4.23","4.18","27758","690986"
"Alec Marsh","KCR","8.58","2.72","3.15","1.33","22.4%","7.1%","15.3%",".247","1.26",".292","70.4%","109","106","103","4.53","4.34","0.20","4.22","4.08","27451","679525"
"Yariel Rodriguez","TOR","8.83","4.15","2.13","1.14","23.1%","10.9%","12.2%",".228","1.32",".275","69.9%","112","105","108","4.47","4.34","0.12","4.42","4.46","33838","684320"
"Logan Allen","ARI","6.75","3.21","2.10","0.96","16.4%","7.8%","8.6%",".276","1.50",".315","67.8%","131","111","112","5.46","4.35","1.12","4.57","4.41","18555","663531"
"Troy Taylor","SEA","11.64","3.26","3.57","1.86","30.9%","8.6%","22.2%",".203","1.14",".244","85.4%","99","111","82","3.72","4.36","-0.63","3.39","3.01","31883","700187"
"Trevor Richards","- - -","8.54","4.82","1.77","0.96","22.4%","12.6%","9.7%",".183","1.21",".216","63.2%","113","105","121","4.55","4.36","0.19","4.96","4.51","19309","670950"
"Bowden Francis","TOR","7.99","1.91","4.18","1.48","22.5%","5.4%","17.2%",".195","0.93",".211","78.3%","83","105","102","3.30","4.36","-1.06","4.17","3.88","20548","670102"
"Diego Castillo","MIN","5.40","7.20","0.75","0.00","14.0%","18.6%","-4.7%",".229","1.60",".276","81.3%","67","107","152","2.70","4.37","-1.67","6.18","6.35","17496","650895"
"David Buchanan","CIN","2.70","5.40","0.50","0.00","7.1%","14.3%","-7.1%",".167","1.20",".182","75.0%","62","102","184","2.70","4.37","-1.67","7.54","7.45","11176","571527"
"Brandon Eisert","TOR","2.70","5.40","0.50","0.00","7.7%","15.4%","-7.7%",".227","1.35",".250","66.7%","101","105","146","4.05","4.37","-0.32","5.95","6.47","27668","685126"
"Jordan Hicks","SFG","7.88","3.86","2.04","0.98","20.0%","9.8%","10.2%",".264","1.45",".315","75.4%","102","111","107","4.10","4.37","-0.27","4.34","4.44","19618","663855"
"Nate Pearson","- - -","10.04","2.85","3.52","1.63","26.0%","7.4%","18.6%",".257","1.33",".314","76.8%","112","107","91","4.48","4.37","0.10","3.71","3.34","20160","663878"
"Jacob Barnes","WSN","7.50","2.73","2.75","1.36","19.9%","7.2%","12.6%",".261","1.32",".297","69.9%","106","107","103","4.36","4.38","-0.01","4.17","4.02","12323","606930"
"Geoff Hartlieb","COL","7.00","4.00","1.75","1.00","15.9%","9.1%","6.8%",".325","1.89",".375","44.9%","192","102","122","9.00","4.39","4.61","4.96","4.71","19558","664129"
"Carlos Rodon","NYY","10.03","2.93","3.42","1.59","26.5%","7.7%","18.8%",".235","1.22",".284","79.2%","100","105","100","3.96","4.39","-0.43","4.09","3.78","16137","607074"
"Jake Irvin","WSN","7.48","2.49","3.00","1.39","20.3%","6.8%","13.5%",".243","1.20",".273","70.1%","107","108","99","4.41","4.41","0.00","4.03","4.21","21504","663623"
"Daniel Lynch IV","KCR","8.10","2.91","2.79","1.25","22.4%","8.0%","14.4%",".186","0.99",".207","77.7%","80","108","106","3.32","4.41","-1.09","4.32","3.89","21537","663738"
"Patrick Corbin","WSN","7.16","2.78","2.57","1.29","18.2%","7.1%","11.1%",".294","1.50",".337","65.7%","136","108","102","5.62","4.41","1.20","4.14","4.41","9323","571578"
"Gerardo Reyes","OAK","4.50","6.75","0.67","0.00","11.1%","16.7%","-5.6%",".267","1.75",".308","57.1%","116","112","164","4.50","4.42","0.08","6.68","6.66","16306","622103"
"Ray Kerr","ATL","10.88","2.82","3.86","1.61","26.2%","6.8%","19.4%",".312","1.61",".403","74.9%","136","111","93","5.64","4.42","1.22","3.78","3.38","23809","678061"
"Kyle Gibson","STL","8.01","3.61","2.22","1.22","20.9%","9.4%","11.5%",".248","1.35",".290","70.7%","105","111","103","4.24","4.42","-0.18","4.19","4.44","10123","502043"
"Jesse Chavez","ATL","7.82","2.70","2.89","1.42","20.8%","7.2%","13.6%",".246","1.25",".279","80.3%","75","111","96","3.13","4.43","-1.30","3.88","3.81","5448","445926"
"Luis Medina","OAK","7.20","4.50","1.60","0.90","17.8%","11.1%","6.7%",".270","1.58",".317","68.5%","134","113","125","5.18","4.44","0.73","5.11","5.14","21649","665622"
"Nick Robertson","- - -","9.45","1.35","7.00","2.03","25.5%","3.6%","21.8%",".283","1.28",".333","85.9%","100","111","88","4.05","4.44","-0.39","3.56","3.10","26226","687798"
"A.J. Minter","ATL","9.17","2.88","3.18","1.57","26.1%","8.2%","17.9%",".197","1.02",".222","94.2%","63","111","93","2.62","4.45","-1.83","3.76","3.38","18655","621345"
"Hunter Strickland","LAA","7.00","2.95","2.38","1.23","19.4%","8.2%","11.2%",".209","1.09",".229","75.0%","81","107","120","3.31","4.45","-1.13","4.88","4.34","7836","519326"
"Ryan Loutos","STL","0.00","3.86","0.00","0.00","0.0%","10.0%","-10.0%",".222","1.29",".222","100.0%","0","112","188","0.00","4.45","-4.45","7.69","7.39","29521","702795"
"Austin Davis","SDP","7.71","6.43","1.20","0.00","18.2%","15.2%","3.0%",".231","1.57",".300","38.5%","227","110","141","9.00","4.45","4.55","5.75","5.19","17117","656354"
"Charlie Morton","ATL","9.09","3.54","2.57","1.25","23.8%","9.3%","14.6%",".249","1.32",".306","74.2%","101","112","98","4.19","4.46","-0.27","3.99","4.06","4676","450203"
"Yilber Diaz","ARI","6.04","3.81","1.58","0.95","16.0%","10.1%","5.9%",".252","1.38",".282","74.7%","92","114","117","3.81","4.47","-0.66","4.75","5.11","29271","700270"
"Austin Adams","OAK","11.54","5.01","2.30","0.87","27.7%","12.0%","15.7%",".245","1.48",".347","78.9%","101","113","114","3.92","4.47","-0.55","4.64","3.71","13801","613534"
"Shelby Miller","DET","7.92","2.10","3.77","1.46","21.8%","5.8%","16.0%",".198","0.97",".215","60.3%","112","109","107","4.53","4.48","0.05","4.36","3.67","10197","571946"
"Austin Warren","SFG","5.91","4.22","1.40","0.84","16.7%","11.9%","4.8%",".243","1.31",".276","95.2%","42","114","115","1.69","4.48","-2.79","4.68","4.78","24937","681810"
"Josh Winckowski","BOS","7.11","3.08","2.31","1.18","17.9%","7.7%","10.1%",".265","1.41",".301","69.1%","99","109","101","4.14","4.48","-0.34","4.14","4.13","22387","670174"
"Jordan Montgomery","ARI","6.38","3.38","1.89","1.08","15.6%","8.3%","7.3%",".307","1.65",".347","63.9%","150","114","115","6.23","4.48","1.75","4.67","4.91","16511","656756"
"Logan Gillaspie","SDP","5.56","0.00","7.00","1.59","14.3%","0.0%","14.3%",".313","1.32",".333","53.0%","180","111","113","7.15","4.49","2.66","4.60","4.27","22461","670810"
"Tim Mayza","- - -","5.91","3.16","1.87","1.05","14.4%","7.7%","6.7%",".302","1.62",".336","57.1%","159","108","115","6.33","4.50","1.83","4.68","4.60","15042","641835"
"Carson Fulmer","LAA","8.41","4.15","2.03","1.14","21.4%","10.6%","10.8%",".243","1.40",".289","73.2%","102","109","112","4.15","4.50","-0.35","4.56","4.39","18311","608334"
"Hayden Wesneski","CHC","8.91","2.79","3.19","1.60","23.7%","7.4%","16.3%",".215","1.14",".243","67.5%","95","113","97","3.86","4.51","-0.65","3.93","3.75","27581","669713"
"Trevor Rogers","- - -","7.02","4.05","1.73","1.01","17.3%","10.0%","7.3%",".279","1.58",".322","69.8%","119","111","115","4.92","4.52","0.40","4.70","4.91","22286","669432"
"Ryder Ryan","PIT","7.40","3.92","1.89","0.87","18.3%","9.7%","8.6%",".259","1.45",".306","62.9%","135","112","132","5.66","4.52","1.14","5.38","4.59","19891","656924"
"John Brebbia","- - -","10.90","3.09","3.53","1.79","27.7%","7.9%","19.8%",".255","1.36",".317","67.1%","145","108","93","5.86","4.52","1.33","3.82","3.29","12777","605154"
"Ryan Borucki","PIT","10.64","3.27","3.25","1.64","25.5%","7.8%","17.6%",".304","1.64",".387","55.6%","175","112","81","7.36","4.53","2.83","3.27","3.25","16350","621366"
"Peter Lambert","COL","7.34","4.26","1.72","1.03","17.9%","10.4%","7.5%",".293","1.66",".344","65.8%","122","106","115","5.72","4.54","1.19","4.68","4.68","17969","663567"
"Jose Suarez","LAA","9.63","4.64","2.07","1.20","23.3%","11.3%","12.1%",".273","1.61",".342","63.9%","148","110","108","6.02","4.54","1.48","4.42","4.17","19911","660761"
"Kody Funderburk","MIN","8.31","3.89","2.13","1.04","19.9%","9.3%","10.6%",".291","1.62",".352","63.2%","160","111","101","6.49","4.55","1.94","4.14","3.86","24993","681892"
"Bryce Elder","ATL","8.34","3.08","2.71","1.45","20.4%","7.5%","12.8%",".309","1.63",".366","64.1%","157","114","97","6.52","4.56","1.97","3.95","4.12","27779","693821"
"Jose Quintana","NYM","7.13","3.33","2.14","1.16","18.8%","8.8%","10.0%",".233","1.25",".263","78.2%","94","113","109","3.75","4.56","-0.81","4.44","4.57","11423","500779"
"Eduardo Rodriguez","ARI","8.46","3.42","2.47","1.44","21.0%","8.5%","12.5%",".275","1.50",".322","72.5%","121","116","104","5.04","4.57","0.47","4.24","4.40","13164","593958"
"Alexis Diaz","CIN","8.79","4.95","1.77","0.96","22.7%","12.8%","9.9%",".205","1.30",".250","68.0%","92","107","124","3.99","4.57","-0.57","5.06","4.48","21132","664747"
"Joe Kelly","LAD","9.84","4.50","2.19","1.13","24.5%","11.2%","13.3%",".254","1.47",".325","71.1%","117","109","104","4.78","4.57","0.21","4.22","3.87","9761","523260"
"Jared Shuster","CHW","6.87","4.05","1.70","1.10","17.4%","10.3%","7.2%",".257","1.46",".291","73.1%","107","109","125","4.30","4.58","-0.29","5.09","4.83","27472","694363"
"Jeff Criswell","COL","12.36","4.12","3.00","1.83","31.0%","10.3%","20.7%",".260","1.47",".348","98.4%","59","107","80","2.75","4.59","-1.84","3.25","3.13","27608","676105"
"Tyler Wells","BAL","7.63","1.76","4.33","1.76","19.4%","4.5%","14.9%",".281","1.37",".313","59.5%","148","113","106","5.87","4.60","1.27","4.33","4.22","20000","669330"
"Christian Scott","NYM","7.42","2.28","3.25","1.52","19.8%","6.1%","13.7%",".246","1.20",".272","73.2%","114","114","116","4.56","4.60","-0.04","4.71","4.48","30107","681035"
"Adam Cimber","LAA","7.03","5.18","1.36","0.37","17.8%","13.1%","4.7%",".230","1.40",".284","54.4%","173","111","132","7.03","4.60","2.42","5.38","4.94","15288","643256"
"Randy Dobnak","MIN","6.52","4.66","1.40","0.93","15.6%","11.1%","4.4%",".275","1.66",".313","68.5%","138","113","111","5.59","4.61","0.97","4.52","4.65","23798","677976"
"Jose Urena","TEX","5.78","3.22","1.79","1.07","15.1%","8.4%","6.7%",".250","1.32",".273","74.7%","96","112","113","3.80","4.62","-0.82","4.61","4.66","11589","570632"
"Emmanuel Ramirez","MIA","9.15","3.48","2.63","1.31","22.8%","8.7%","14.1%",".259","1.40",".316","54.0%","167","113","110","6.97","4.62","2.35","4.49","3.83","17304","642629"
"Jack Kochanowicz","LAA","3.44","1.38","2.50","0.96","9.4%","3.8%","5.6%",".274","1.19",".282","73.5%","98","112","110","3.99","4.62","-0.63","4.48","4.56","27688","686799"
"Marcus Stroman","NYY","6.58","3.49","1.88","1.11","16.7%","8.9%","7.9%",".275","1.47",".312","73.9%","108","111","110","4.31","4.62","-0.32","4.50","4.74","13431","573186"
"Chris Stratton","KCR","6.79","5.09","1.33","0.77","17.1%","12.8%","4.3%",".240","1.47",".279","62.2%","134","114","127","5.55","4.62","0.93","5.17","5.02","13761","608717"
"Paul Blackburn","- - -","7.05","2.51","2.81","1.43","18.7%","6.6%","12.0%",".260","1.29",".290","70.9%","119","116","101","4.66","4.63","0.03","4.14","4.33","14739","621112"
"Abner Uribe","MIL","8.79","7.53","1.17","0.63","21.2%","18.2%","3.0%",".278","1.88",".359","62.5%","169","114","115","6.91","4.63","2.28","4.67","5.11","25327","682842"
"Javier Assad","CHC","7.59","3.86","1.97","1.22","19.4%","9.9%","9.6%",".251","1.40",".289","80.3%","92","116","113","3.73","4.64","-0.90","4.61","4.72","21741","665871"
"Ryan Yarbrough","- - -","5.93","2.92","2.03","1.00","16.3%","8.0%","8.3%",".198","1.03",".212","79.1%","78","111","119","3.19","4.64","-1.44","4.84","4.53","16502","642232"
"Noah Davis","COL","6.64","3.10","2.14","1.33","15.6%","7.3%","8.3%",".348","1.87",".394","68.0%","123","108","118","5.75","4.64","1.11","4.81","4.51","25862","663562"
"Jonathan Cannon","CHW","6.59","2.90","2.28","1.30","17.4%","7.7%","9.8%",".262","1.33",".290","72.3%","111","111","113","4.49","4.65","-0.16","4.62","4.72","31730","686563"
"Kutter Crawford","BOS","8.58","2.50","3.43","1.67","23.1%","6.7%","16.3%",".222","1.12",".247","70.5%","104","113","106","4.36","4.65","-0.29","4.35","4.09","20531","676710"
"Ben Lively","CLE","7.03","2.92","2.41","1.37","18.7%","7.8%","10.9%",".240","1.25",".265","78.4%","96","115","112","3.81","4.66","-0.84","4.57","4.58","14932","594902"
"Tyler Anderson","LAA","7.13","3.66","1.95","1.20","18.6%","9.5%","9.0%",".231","1.29",".258","75.8%","94","113","119","3.81","4.66","-0.85","4.85","4.86","12880","542881"
"Austin Hedges","CLE","0.00","4.50","0.00","0.00","0.0%","16.7%","-16.7%",".000","0.50",".000","100.0%","0","116","152","0.00","4.67","-4.67","6.18","8.18","12976","595978"
"Luke Williams","ATL","0.00","2.25","0.00","0.00","0.0%","5.3%","-5.3%",".294","1.50",".294","71.4%","109","117","169","4.50","4.67","-0.17","6.93","6.68","19931","663897"
"Hayden Birdsong","SFG","11.00","5.38","2.05","1.38","27.9%","13.7%","14.3%",".213","1.39",".272","73.4%","118","119","104","4.75","4.67","0.08","4.21","4.28","31635","806185"
"Casey Kelly","CIN","6.75","1.69","4.00","1.69","19.0%","4.8%","14.3%",".250","1.13",".267","65.2%","117","109","110","5.06","4.67","0.40","4.50","3.99","9174","543391"
"Joe Boyle","OAK","10.57","7.55","1.40","0.76","24.8%","17.7%","7.1%",".231","1.72",".311","63.4%","166","119","125","6.42","4.68","1.74","5.11","5.22","29608","671212"
"DL Hall","MIL","9.21","4.40","2.10","1.26","22.3%","10.7%","11.7%",".279","1.60",".344","72.8%","123","115","110","5.02","4.68","0.35","4.48","4.36","22207","669084"
"Edward Cabrera","MIA","10.00","4.67","2.14","1.40","25.6%","12.0%","13.6%",".226","1.37",".278","66.4%","118","115","97","4.95","4.68","0.27","3.94","4.22","21690","665795"
"Seranthony Dominguez","- - -","10.43","3.22","3.24","1.84","26.7%","8.2%","18.4%",".224","1.24",".263","73.9%","108","114","98","4.45","4.68","-0.23","4.01","3.41","19249","622554"
"Quinn Priester","- - -","5.98","2.54","2.36","1.27","14.9%","6.3%","8.6%",".275","1.41",".299","68.0%","112","116","101","4.71","4.70","0.01","4.11","4.14","25977","682990"
"Randy Vasquez","SDP","5.69","2.66","2.14","1.19","14.4%","6.7%","7.7%",".301","1.51",".330","72.2%","123","116","120","4.87","4.70","0.17","4.90","5.01","24719","681190"
"Shaun Anderson","- - -","5.51","0.55","10.00","1.65","11.8%","1.2%","10.6%",".410","2.14",".443","53.5%","199","115","118","8.27","4.70","3.57","4.81","4.59","19453","641312"
"Frankie Montas","- - -","8.84","3.94","2.24","1.43","22.6%","10.1%","12.5%",".240","1.37",".282","68.9%","114","112","105","4.84","4.71","0.13","4.26","4.38","14309","593423"
"JP Sears","OAK","6.82","2.44","2.80","1.39","18.1%","6.5%","11.6%",".247","1.22",".272","72.5%","113","119","119","4.38","4.71","-0.33","4.86","4.61","23429","676664"
"Marco Gonzales","PIT","6.15","2.94","2.09","1.34","15.2%","7.3%","7.9%",".307","1.60",".339","78.7%","108","116","118","4.54","4.71","-0.17","4.80","4.96","15467","594835"
"Jose Berrios","TOR","7.16","2.53","2.83","1.45","19.5%","6.9%","12.6%",".234","1.15",".256","81.4%","90","114","104","3.60","4.72","-1.11","4.25","4.33","14168","621244"
"Landon Knack","LAD","9.00","2.35","3.83","1.83","24.1%","6.3%","17.8%",".219","1.10",".242","85.9%","89","112","104","3.65","4.72","-1.07","4.23","3.89","27487","689017"
"Reid Detmers","LAA","11.23","3.92","2.87","1.85","27.9%","9.7%","18.2%",".279","1.56",".357","62.9%","165","114","94","6.70","4.72","1.97","3.86","3.77","27468","672282"
"Justin Wilson","CIN","9.84","2.51","3.92","1.93","24.4%","6.2%","18.2%",".284","1.46",".338","71.4%","129","111","98","5.59","4.73","0.86","3.99","3.41","4301","458677"
"Sixto Sanchez","MIA","4.29","3.53","1.21","0.76","10.5%","8.6%","1.9%",".297","1.60",".320","55.6%","145","116","130","6.06","4.74","1.32","5.30","5.42","19680","664350"
"Aaron Civale","- - -","8.33","2.91","2.87","1.62","21.6%","7.5%","14.1%",".250","1.30",".285","76.4%","110","118","106","4.36","4.74","-0.38","4.31","4.26","19479","650644"
"Ben Heller","PIT","11.25","4.50","2.50","0.75","22.7%","9.1%","13.6%",".352","2.08",".474","50.7%","268","117","130","11.25","4.75","6.50","5.30","3.83","15100","621294"
"Colin Rea","MIL","7.25","2.31","3.14","1.56","18.9%","6.0%","12.9%",".256","1.26",".282","76.6%","105","116","109","4.29","4.75","-0.46","4.42","4.33","12317","607067"
"Cristian Javier","HOU","7.01","4.93","1.42","1.04","18.0%","12.7%","5.3%",".229","1.41",".260","76.0%","97","117","137","3.89","4.75","-0.86","5.56","5.61","17606","664299"
"Justin Bruihl","PIT","7.94","1.59","5.00","1.59","18.5%","3.7%","14.8%",".360","1.76",".421","52.1%","227","117","93","9.53","4.75","4.77","3.79","3.17","23779","677865"
"Kolby Allard","PHI","7.67","2.67","2.88","1.67","19.7%","6.8%","12.8%",".312","1.56",".358","77.1%","119","115","106","5.00","4.76","0.24","4.31","4.18","18694","663465"
"Josh Fleming","PIT","4.88","4.02","1.21","0.86","12.3%","10.1%","2.2%",".276","1.53",".301","69.2%","96","117","119","4.02","4.76","-0.74","4.87","4.96","20418","676596"
"Seth Martinez","HOU","6.15","3.08","2.00","1.20","16.2%","8.1%","8.1%",".245","1.27",".268","76.8%","90","118","121","3.59","4.78","-1.19","4.95","4.58","21045","661527"
"Justin Verlander","HOU","7.37","2.69","2.74","1.49","18.7%","6.8%","11.9%",".270","1.38",".303","68.2%","137","118","126","5.48","4.78","0.70","5.13","4.80","8700","434378"
"Xzavion Curry","- - -","5.91","1.48","4.00","1.69","16.3%","4.1%","12.2%",".230","1.05",".233","65.1%","115","118","124","4.64","4.78","-0.14","5.04","4.96","25595","675540"
"Cade Povich","BAL","7.79","3.84","2.03","1.36","19.6%","9.7%","9.9%",".254","1.43",".291","67.9%","131","118","122","5.20","4.79","0.41","4.99","4.80","30055","700249"
"Spencer Bivens","SFG","6.84","2.03","3.36","1.66","18.3%","5.4%","12.9%",".247","1.19",".264","84.1%","78","122","98","3.14","4.79","-1.65","3.97","3.79","30226","702352"
"James Paxton","- - -","6.55","4.49","1.46","1.08","16.7%","11.4%","5.3%",".246","1.45",".276","72.0%","107","114","128","4.40","4.79","-0.40","5.21","5.35","11828","572020"
"Tyler Kinley","COL","10.13","4.64","2.18","1.55","25.3%","11.6%","13.7%",".244","1.47",".299","64.5%","132","112","104","6.19","4.79","1.40","4.23","3.93","18297","641755"
"David Bednar","PIT","9.05","4.37","2.07","1.40","22.1%","10.7%","11.5%",".234","1.42",".274","62.2%","137","118","119","5.77","4.80","0.98","4.87","4.23","19569","670280"
"Chris Flexen","CHW","6.92","3.54","1.95","1.35","17.4%","8.9%","8.5%",".280","1.52",".315","71.0%","123","114","123","4.95","4.80","0.15","5.03","4.95","13896","623167"
"Cole Irvin","- - -","6.32","2.35","2.69","1.46","15.9%","5.9%","10.0%",".289","1.45",".316","67.7%","129","119","117","5.11","4.82","0.29","4.78","4.66","19244","608344"
"Graham Ashcraft","CIN","6.63","3.14","2.11","1.28","16.3%","7.7%","8.6%",".281","1.50",".313","67.5%","121","113","112","5.24","4.82","0.42","4.56","4.67","27552","668933"
"Jack O'Loughlin","OAK","5.59","4.66","1.20","0.93","12.8%","10.6%","2.1%",".310","1.86",".343","78.3%","120","122","127","4.66","4.82","-0.17","5.20","5.18","22690","672552"
"Mike Baumann","- - -","8.95","4.32","2.07","1.39","22.0%","10.6%","11.4%",".254","1.49",".303","65.1%","139","120","115","5.55","4.83","0.72","4.69","4.19","20206","657508"
"Austin Gomber","COL","6.33","2.07","3.05","1.64","16.7%","5.5%","11.2%",".271","1.31",".290","73.1%","101","113","111","4.75","4.83","-0.09","4.50","4.61","16561","596295"
"Sammy Peralta","CHW","6.60","4.20","1.57","1.20","15.3%","9.7%","5.6%",".323","1.87",".365","75.4%","119","115","115","4.80","4.83","-0.03","4.71","4.72","25589","671111"
"Zack Kelly","BOS","9.69","4.29","2.26","1.59","25.3%","11.2%","14.1%",".208","1.25",".241","71.2%","95","118","96","3.97","4.84","-0.87","3.94","3.84","20349","677161"
"Tyler Gilbert","PHI","4.32","2.16","2.00","1.08","10.5%","5.3%","5.3%",".286","1.44",".300","86.2%","77","117","138","3.24","4.85","-1.61","5.65","5.16","17964","656457"
"Keaton Winn","SFG","7.81","3.25","2.40","1.46","20.2%","8.4%","11.8%",".262","1.37",".299","53.4%","178","123","100","7.16","4.85","2.31","4.07","4.26","23499","676775"
"Steven Matz","STL","6.70","3.05","2.20","1.42","17.4%","7.9%","9.5%",".283","1.44",".316","67.6%","126","122","111","5.08","4.88","0.19","4.50","4.63","13361","571927"
"Colin Poche","TBR","7.96","3.13","2.54","1.69","21.6%","8.5%","13.1%",".214","1.15",".230","81.3%","100","123","112","3.86","4.88","-1.02","4.59","4.12","19403","621363"
"Cody Bolton","SEA","8.20","4.34","1.89","1.45","20.5%","10.8%","9.6%",".243","1.45",".278","70.2%","115","125","112","4.34","4.88","-0.54","4.57","4.39","23265","675989"
"Lake Bachar","MIA","10.61","3.86","2.75","1.93","27.5%","10.0%","17.5%",".278","1.50",".348","80.4%","92","120","92","3.86","4.88","-1.02","3.72","3.48","19222","669199"
"Michael Lorenzen","- - -","6.70","4.14","1.62","1.17","18.1%","11.2%","6.9%",".215","1.24",".236","82.4%","83","119","121","3.31","4.89","-1.58","4.95","5.07","14843","547179"
"Brendon Little","TOR","7.09","3.74","1.89","1.38","18.7%","9.8%","8.8%",".237","1.31",".262","78.1%","94","118","87","3.74","4.90","-1.15","3.57","3.39","21574","663893"
"Martin Perez","- - -","7.13","3.27","2.18","1.47","18.1%","8.3%","9.8%",".282","1.48",".317","76.9%","110","121","110","4.53","4.90","-0.37","4.48","4.64","6902","527048"
"JT Chargois","- - -","7.43","3.22","2.31","1.49","20.5%","8.9%","11.6%",".183","1.02",".189","98.0%","57","123","112","2.23","4.90","-2.67","4.58","4.18","13767","608638"
"Kyle Freeland","COL","6.75","2.06","3.27","1.75","17.3%","5.3%","12.0%",".289","1.41",".315","67.6%","112","114","108","5.24","4.90","0.34","4.38","4.47","16256","607536"
"Drew Smyly","CHC","8.59","3.84","2.24","1.53","21.8%","9.7%","12.1%",".249","1.40",".288","78.9%","95","122","112","3.84","4.91","-1.07","4.57","4.13","11760","592767"
"Alex Faedo","DET","8.63","4.40","1.96","1.41","22.4%","11.4%","11.0%",".228","1.34",".265","83.1%","90","120","108","3.61","4.91","-1.30","4.43","4.28","19874","656412"
