"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Bryce Miller","SEA","8.15","1.78","4.58","1.23","22.2%","4.8%","17.3%",".246","1.14",".289","70.6%","108","97","101","4.32","3.98","0.34","4.31","4.17","29837","682243"
"Cristopher Sanchez","PHI","8.70","1.45","6.00","1.45","24.2%","4.0%","20.2%",".233","1.05",".272","74.5%","78","89","71","3.44","3.99","-0.55","3.09","3.33","20778","650911"
"Jason Adam","TBR","11.43","3.31","3.45","1.16","31.1%","9.0%","22.1%",".181","1.01",".239","79.3%","72","96","89","2.98","3.99","-1.01","3.81","3.19","11861","592094"
"Adrian Houser","MIL","7.76","2.75","2.82","1.05","20.0%","7.1%","12.9%",".271","1.39",".320","72.6%","95","91","98","4.12","3.99","0.13","4.30","4.45","12718","605288"
"Jose Berrios","TOR","8.73","2.47","3.54","1.19","23.5%","6.6%","16.9%",".240","1.19",".289","76.4%","86","92","93","3.65","3.99","-0.34","4.01","4.08","14168","621244"
"Tristan Beck","SFG","7.20","2.22","3.24","1.06","19.2%","5.9%","13.3%",".251","1.22",".289","71.7%","92","95","103","3.92","4.00","-0.08","4.49","4.22","21584","663941"
"Daniel Palencia","CHC","10.48","4.45","2.36","0.95","27.7%","11.8%","16.0%",".214","1.27",".284","65.1%","104","93","94","4.45","4.00","0.45","4.14","3.89","27914","694037"
"Shohei Ohtani","LAA","11.39","3.75","3.04","1.23","31.5%","10.4%","21.1%",".183","1.06",".239","80.3%","72","92","83","3.14","4.00","-0.86","3.58","3.66","19755","660271"
"Beau Brieske","DET","7.97","3.09","2.58","1.03","20.4%","7.9%","12.5%",".257","1.37",".305","80.2%","84","93","102","3.60","4.00","-0.40","4.35","4.22","26079","689225"
"Frankie Montas","NYY","6.75","6.75","1.00","0.00","14.3%","14.3%","0.0%",".333","2.25",".400","100.0%","0","92","93","0.00","4.01","-4.01","4.01","3.77","14309","593423"
"Reese Olson","DET","8.94","2.86","3.12","1.22","24.4%","7.8%","16.6%",".214","1.12",".255","69.8%","93","93","91","3.99","4.01","-0.01","3.91","4.06","24968","681857"
"Alex Cobb","SFG","7.79","2.20","3.54","1.13","20.3%","5.7%","14.6%",".270","1.32",".318","76.4%","91","95","80","3.87","4.01","-0.14","3.51","3.81","6562","502171"
"Andrew Chafin","- - -","11.05","4.91","2.25","1.05","28.1%","12.5%","15.6%",".231","1.42",".310","67.1%","108","93","93","4.73","4.01","0.72","4.07","3.95","12988","605177"
"Jose Butto","NYM","8.14","4.93","1.65","0.64","21.2%","12.8%","8.4%",".212","1.33",".261","75.3%","86","92","112","3.64","4.02","-0.37","4.90","5.11","23313","676130"
"Brad Hand","- - -","9.89","3.69","2.68","1.01","25.0%","9.3%","15.7%",".258","1.42",".333","66.1%","118","89","92","5.53","4.02","1.52","4.01","3.87","9111","543272"
"Zack Littell","- - -","7.40","1.20","6.17","1.30","19.5%","3.2%","16.4%",".259","1.18",".293","73.0%","99","96","97","4.10","4.02","0.08","4.15","4.10","15823","641793"
"Kenta Maeda","MIN","10.09","2.42","4.18","1.47","27.3%","6.5%","20.8%",".237","1.17",".293","74.1%","98","94","93","4.23","4.02","0.21","3.98","3.76","18498","628317"
"Carson Spiers","CIN","8.31","4.85","1.71","0.69","18.8%","10.9%","7.8%",".316","1.92",".386","55.1%","151","88","133","6.92","4.02","2.90","5.82","5.29","27685","686730"
"Yu Darvish","SDP","9.31","2.84","3.28","1.19","24.6%","7.5%","17.1%",".256","1.30",".319","71.3%","108","93","90","4.56","4.03","0.53","3.92","4.04","13074","506433"
"Sandy Alcantara","MIA","7.36","2.34","3.15","1.07","19.8%","6.3%","13.5%",".248","1.21",".287","69.6%","94","92","91","4.14","4.03","0.11","4.00","4.24","18684","645261"
"Aaron Nola","PHI","9.39","2.09","4.49","1.49","25.5%","5.7%","19.8%",".238","1.15",".285","66.4%","101","90","83","4.46","4.03","0.43","3.63","3.75","16149","605400"
"Clayton Kershaw","LAD","9.36","2.73","3.43","1.30","26.2%","7.6%","18.5%",".208","1.06",".250","89.3%","57","89","82","2.46","4.03","-1.57","3.57","3.82","2036","477132"
"Carmen Mlodzinski","PIT","8.50","4.50","1.89","0.75","22.4%","11.8%","10.5%",".211","1.28",".260","77.1%","51","92","99","2.25","4.03","-1.78","4.33","4.40","27572","669387"
"Mason Thompson","WSN","7.33","3.67","2.00","0.67","18.3%","9.2%","9.2%",".290","1.56",".349","64.3%","126","92","105","5.50","4.03","1.47","4.60","4.42","21850","666168"
"Yerry De Los Santos","PIT","6.66","4.81","1.38","0.37","17.3%","12.5%","4.8%",".189","1.23",".225","70.9%","75","93","111","3.33","4.04","-0.71","4.86","4.92","21420","660787"
"Kenny Rosenberg","LAA","7.91","3.82","2.07","0.82","19.9%","9.6%","10.3%",".267","1.48",".323","78.6%","88","93","114","3.82","4.04","-0.22","4.87","4.67","20009","670046"
"Gavin Williams","CLE","8.89","4.06","2.19","0.88","23.5%","10.7%","12.8%",".217","1.26",".270","78.3%","78","96","106","3.29","4.05","-0.76","4.53","4.61","30122","668909"
"Sean Newcomb","OAK","10.20","5.40","1.89","0.60","27.9%","14.8%","13.1%",".160","1.13",".219","79.5%","73","98","108","3.00","4.06","-1.06","4.62","4.47","16943","656794"
"Silvino Bracho","CIN","7.36","7.36","1.00","0.00","19.4%","19.4%","0.0%",".200","1.50",".263","72.7%","80","89","144","3.68","4.07","-0.39","6.33","6.20","15051","611093"
"Ian Gibaut","CIN","8.21","3.33","2.46","0.95","21.7%","8.8%","12.9%",".241","1.28",".292","75.7%","73","89","102","3.33","4.07","-0.74","4.45","4.19","17871","664139"
"Nick Mears","COL","9.78","6.52","1.50","0.47","24.1%","16.1%","8.0%",".194","1.45",".260","76.1%","75","89","129","3.72","4.08","-0.36","5.63","5.01","25376","683232"
"Trevor Rogers","MIA","9.50","3.00","3.17","1.00","24.1%","7.6%","16.5%",".229","1.22",".286","72.1%","90","93","100","4.00","4.09","-0.09","4.39","4.05","22286","669432"
"Emerson Hancock","SEA","4.50","2.25","2.00","0.75","12.2%","6.1%","6.1%",".283","1.33",".308","68.5%","112","100","118","4.50","4.09","0.41","5.07","5.31","27470","676106"
"Allan Winans","ATL","9.46","2.23","4.25","1.39","24.1%","5.7%","18.4%",".282","1.39",".348","70.0%","121","95","91","5.29","4.09","1.20","3.97","3.88","21238","642216"
"Collin McHugh","ATL","7.21","3.38","2.14","0.77","17.5%","8.2%","9.3%",".289","1.57",".342","69.7%","98","95","105","4.30","4.09","0.21","4.62","4.51","7531","543521"
"Steven Okert","MIA","11.20","3.68","3.04","1.38","29.6%","9.7%","19.8%",".226","1.26",".295","71.0%","100","93","97","4.45","4.09","0.36","4.24","3.64","13580","595345"
"Tyler Alexander","DET","9.00","1.02","8.80","1.64","24.3%","2.8%","21.5%",".253","1.11",".295","65.3%","105","96","97","4.50","4.10","0.40","4.14","3.48","17735","641302"
"Osvaldo Bido","PIT","8.53","3.73","2.29","0.71","20.3%","8.9%","11.4%",".266","1.50",".329","62.5%","132","94","113","5.86","4.10","1.76","4.94","4.63","23150","674370"
"Eury Perez","MIA","10.64","3.05","3.48","1.48","28.9%","8.3%","20.6%",".211","1.13",".261","83.3%","71","94","97","3.15","4.11","-0.96","4.24","3.94","27768","691587"
"Justin Bruihl","- - -","7.07","3.54","2.00","0.64","18.2%","9.1%","9.1%",".262","1.39",".313","61.2%","120","91","110","5.46","4.11","1.35","4.84","4.49","23779","677865"
"Nicholas Padilla","CHW","11.57","1.93","6.00","1.93","26.1%","4.3%","21.7%",".409","2.14",".533","81.4%","135","93","64","5.79","4.11","1.67","2.74","3.31","21327","656820"
"Cole Waites","SFG","7.71","7.71","1.00","0.00","13.3%","13.3%","0.0%",".462","3.43",".545","37.5%","362","97","126","15.43","4.11","11.32","5.53","5.27","25665","686972"
"Joe La Sorsa","- - -","7.71","2.48","3.11","0.83","19.3%","6.2%","13.1%",".246","1.26",".293","72.4%","101","94","111","4.41","4.11","0.30","4.84","4.15","25481","686747"
"Andrew Wantz","LAA","7.55","3.43","2.20","0.92","20.6%","9.4%","11.3%",".194","1.09",".224","67.7%","90","95","119","3.89","4.12","-0.23","5.11","4.66","24933","681806"
"Yusei Kikuchi","TOR","9.72","2.58","3.77","1.45","25.9%","6.9%","19.0%",".255","1.27",".314","77.6%","91","95","88","3.86","4.12","-0.26","3.77","3.86","20633","579328"
"Bryse Wilson","MIL","7.16","2.58","2.77","1.06","19.4%","7.0%","12.4%",".207","1.07",".232","81.2%","60","94","108","2.58","4.13","-1.55","4.72","4.31","19990","669060"
"Reid Detmers","LAA","10.17","3.63","2.80","1.15","26.1%","9.3%","16.8%",".247","1.35",".318","71.0%","103","95","100","4.48","4.13","0.35","4.27","4.14","27468","672282"
"Kyle Gibson","BAL","7.36","2.58","2.85","1.08","19.5%","6.8%","12.6%",".265","1.32",".309","69.7%","112","97","96","4.73","4.13","0.60","4.13","4.40","10123","502043"
"Joe Ryan","MIN","10.97","1.89","5.79","1.78","29.3%","5.1%","24.3%",".245","1.17",".305","74.6%","105","96","88","4.51","4.13","0.38","3.76","3.44","21390","657746"
"Matt Barnes","MIA","8.44","4.22","2.00","0.84","20.2%","10.1%","10.1%",".284","1.64",".348","69.3%","124","95","100","5.48","4.15","1.34","4.40","4.35","12863","598264"
"Michael Fulmer","CHC","10.26","4.42","2.32","1.11","27.4%","11.8%","15.6%",".232","1.33",".304","71.8%","103","96","95","4.42","4.15","0.27","4.18","3.95","13218","605242"
"Matt Gage","HOU","10.80","4.05","2.67","1.35","29.6%","11.1%","18.5%",".250","1.35",".333","92.1%","63","97","63","2.70","4.16","-1.46","2.70","3.39","17381","657424"
"Austin Pruitt","OAK","5.59","2.23","2.50","0.93","15.3%","6.1%","9.2%",".240","1.16",".264","78.0%","72","101","118","2.98","4.17","-1.19","5.04","4.83","15290","643493"
"Ryan Feltner","COL","7.89","5.82","1.36","0.42","18.9%","13.9%","5.0%",".263","1.68",".328","63.7%","117","91","121","5.82","4.18","1.64","5.30","5.54","21446","663372"
"Ray Kerr","SDP","11.67","3.00","3.89","1.67","30.7%","7.9%","22.8%",".240","1.26",".313","71.4%","103","96","74","4.33","4.18","0.15","3.24","3.09","23809","678061"
"Patrick Sandoval","LAA","7.96","4.60","1.73","0.75","19.6%","11.3%","8.3%",".253","1.51",".306","65.0%","95","96","108","4.11","4.18","-0.08","4.61","5.00","19447","663776"
"Ryan Pepiot","LAD","8.14","1.07","7.60","1.50","23.9%","3.1%","20.8%",".179","0.76",".189","99.2%","49","93","91","2.14","4.18","-2.04","3.99","3.57","26221","686752"
"Logan Allen","CLE","8.55","3.45","2.48","1.15","22.2%","8.9%","13.2%",".260","1.40",".314","78.8%","90","99","100","3.81","4.19","-0.38","4.28","4.49","27589","671106"
"Tyler Mahle","MIN","9.82","1.75","5.60","1.75","27.5%","4.9%","22.5%",".227","1.05",".266","80.0%","73","98","85","3.16","4.19","-1.03","3.65","3.52","16358","641816"
"Andrew Abbott","CIN","9.88","3.62","2.73","1.32","26.1%","9.6%","16.6%",".242","1.32",".302","79.9%","84","91","104","3.87","4.20","-0.33","4.56","4.33","29911","671096"
"Jay Jackson","TOR","8.19","2.73","3.00","1.21","23.3%","7.8%","15.5%",".170","0.91",".187","89.3%","50","97","100","2.12","4.20","-2.08","4.29","3.89","7432","543351"
"Keynan Middleton","- - -","11.37","4.09","2.78","1.42","30.2%","10.8%","19.3%",".213","1.24",".276","83.3%","79","96","76","3.38","4.20","-0.83","3.26","3.34","15264","641871"
"Trevor Richards","TOR","13.00","4.33","3.00","1.61","33.3%","11.1%","22.2%",".227","1.35",".313","72.1%","116","97","89","4.95","4.22","0.74","3.80","3.32","19309","670950"
"Joey Lucchesi","NYM","6.17","3.28","1.88","0.77","16.4%","8.7%","7.7%",".250","1.31",".286","80.1%","69","97","115","2.89","4.22","-1.33","5.02","5.15","19320","664192"
"Sean Hjelle","SFG","9.62","4.03","2.38","0.93","22.3%","9.4%","12.9%",".311","1.76",".398","59.1%","153","100","92","6.52","4.22","2.30","4.02","3.85","21481","663546"
"Kolby Allard","ATL","9.49","2.92","3.25","1.46","23.2%","7.1%","16.1%",".308","1.62",".378","64.0%","150","98","100","6.57","4.23","2.34","4.40","4.27","18694","663465"
"Trent Thornton","- - -","7.47","1.72","4.33","1.44","20.8%","4.8%","16.0%",".252","1.15",".284","82.8%","50","103","97","2.01","4.24","-2.23","4.18","3.89","17948","663423"
"Hunter Greene","CIN","12.21","3.86","3.17","1.53","30.5%","9.6%","20.9%",".251","1.42",".339","72.6%","105","92","91","4.82","4.25","0.58","4.00","3.74","22182","668881"
"Tanner Rainey","WSN","9.00","9.00","1.00","0.00","20.0%","20.0%","0.0%",".250","2.00",".333","100.0%","0","97","173","0.00","4.26","-4.26","7.56","6.37","17610","663432"
"Matt Beaty","SFG","9.00","9.00","1.00","0.00","14.3%","14.3%","0.0%",".500","4.00",".600","25.0%","633","101","135","27.00","4.26","22.74","5.91","5.67","17710","607461"
"Josh Lester","BAL","9.00","9.00","1.00","0.00","20.0%","20.0%","0.0%",".250","2.00",".333","100.0%","0","100","215","0.00","4.26","-4.26","9.22","8.09","17737","623507"
"Edwin Uceta","NYM","9.00","6.00","1.50","0.00","27.3%","18.2%","9.1%",".000","0.67",".000","100.0%","0","98","135","0.00","4.26","-4.26","5.91","4.96","20539","670955"
"Penn Murfee","SEA","10.29","6.43","1.60","0.64","27.6%","17.2%","10.3%",".106","1.07",".133","75.3%","32","104","97","1.29","4.26","-2.97","4.15","4.64","25174","682171"
"Tucker Davidson","- - -","8.06","3.33","2.42","1.05","19.5%","8.1%","11.4%",".299","1.62",".358","63.1%","137","99","103","5.96","4.27","1.69","4.42","4.27","19871","656353"
"Dane Dunning","TEX","7.30","2.87","2.55","1.04","19.4%","7.6%","11.8%",".248","1.26",".288","77.5%","88","99","102","3.70","4.27","-0.57","4.39","4.52","19409","641540"
"Miles Mikolas","STL","6.12","1.74","3.51","1.16","15.9%","4.5%","11.4%",".278","1.32",".308","68.9%","112","100","109","4.78","4.27","0.51","4.76","4.81","9803","571945"
"Garrett Whitlock","BOS","9.04","1.63","5.54","1.63","23.7%","4.3%","19.4%",".285","1.33",".340","68.9%","115","99","87","5.15","4.27","0.88","3.74","3.67","20191","676477"
"Marco Gonzales","SEA","6.12","3.24","1.89","0.90","15.8%","8.4%","7.4%",".279","1.46",".316","62.1%","130","104","113","5.22","4.28","0.94","4.83","5.19","15467","594835"
"Matthew Liberatore","STL","6.71","3.65","1.84","0.73","16.7%","9.1%","7.6%",".269","1.48",".314","60.7%","123","100","115","5.25","4.28","0.98","5.02","5.05","22294","669461"
"Chris Bassitt","TOR","8.37","2.66","3.15","1.26","22.5%","7.1%","15.4%",".233","1.18",".274","76.5%","85","98","98","3.60","4.28","-0.68","4.21","4.25","12304","605135"
"Mike Clevinger","CHW","7.54","2.74","2.75","1.10","20.0%","7.3%","12.8%",".242","1.23",".281","77.2%","88","97","120","3.77","4.28","-0.51","5.15","4.81","12808","605182"
"Carlos Hernandez","KCR","9.90","3.99","2.48","1.29","25.7%","10.3%","15.3%",".231","1.33",".287","63.8%","119","100","101","5.27","4.28","0.99","4.34","4.03","22713","672578"
"Chasen Shreve","- - -","9.07","2.82","3.21","1.41","23.3%","7.3%","16.1%",".258","1.34",".310","70.3%","108","99","95","4.63","4.28","0.35","4.06","3.77","10855","592741"
"Griffin Canning","LAA","9.85","2.55","3.86","1.56","25.9%","6.7%","19.2%",".244","1.24",".296","76.2%","100","99","89","4.32","4.29","0.04","3.82","3.80","19867","656288"
"Brady Singer","KCR","7.50","2.76","2.71","1.13","18.9%","7.0%","12.0%",".282","1.45",".329","64.9%","125","100","100","5.52","4.29","1.24","4.28","4.46","25377","663903"
"Javier Assad","CHC","7.74","3.38","2.29","1.07","20.9%","9.1%","11.8%",".230","1.23",".268","83.3%","71","100","99","3.05","4.29","-1.24","4.35","4.41","21741","665871"
"Luis Garcia","SDP","7.99","3.62","2.21","0.91","19.9%","9.0%","10.9%",".249","1.39",".298","73.2%","97","99","92","4.07","4.29","-0.22","4.01","3.82","6984","472610"
"Miguel Castro","ARI","8.35","3.48","2.40","1.11","22.4%","9.3%","13.1%",".213","1.18",".250","69.3%","98","102","97","4.31","4.31","0.01","4.26","4.12","15684","612434"
"JC Mejia","MIL","10.32","2.38","4.33","1.59","26.0%","6.0%","20.0%",".326","1.59",".419","74.1%","128","98","69","5.56","4.31","1.24","3.04","3.15","20617","650496"
"Rob Zastryzny","PIT","6.53","5.66","1.15","0.44","15.5%","13.4%","2.1%",".286","1.79",".338","61.8%","108","99","134","4.79","4.32","0.47","5.85","5.64","15094","642239"
"Max Scherzer","- - -","10.26","2.65","3.87","1.65","28.0%","7.2%","20.8%",".220","1.12",".265","81.0%","89","100","92","3.77","4.32","-0.55","4.02","3.77","3137","453286"
"Ryan Thompson","- - -","6.16","2.35","2.63","0.88","17.4%","6.6%","10.7%",".183","0.91",".200","64.7%","92","103","102","3.82","4.33","-0.52","4.41","3.99","16647","657044"
"David Peterson","NYM","10.38","4.05","2.56","1.30","26.0%","10.2%","15.9%",".284","1.57",".370","73.6%","119","100","82","5.03","4.34","0.69","3.59","3.96","20302","656849"
"Mauricio Llovera","- - -","7.46","3.86","1.93","0.77","18.1%","9.4%","8.8%",".255","1.46",".303","59.1%","110","101","111","4.89","4.34","0.54","4.79","4.53","20080","661440"
"Anthony DeSclafani","SFG","7.13","1.81","3.95","1.35","18.9%","4.8%","14.1%",".266","1.25",".299","64.8%","114","103","95","4.88","4.35","0.53","4.15","4.37","13050","543101"
"Matthew Boyd","DET","9.25","3.17","2.92","1.39","24.1%","8.3%","15.8%",".250","1.32",".302","62.0%","127","102","102","5.45","4.35","1.10","4.37","4.25","15440","571510"
"Greg Weissert","NYY","9.90","3.60","2.75","1.35","25.3%","9.2%","16.1%",".269","1.45",".340","81.4%","96","100","91","4.05","4.36","-0.31","3.89","3.70","20375","669711"
"Michael Grove","LAD","9.52","2.48","3.84","1.57","24.2%","6.3%","17.9%",".296","1.48",".364","65.8%","141","97","89","6.13","4.36","1.77","3.92","3.89","23221","675627"
"Jack Flaherty","- - -","9.23","4.12","2.24","1.06","22.8%","10.2%","12.6%",".283","1.58",".356","72.6%","117","102","100","4.99","4.36","0.63","4.36","4.53","17479","656427"
"Nick Wittgren","KCR","5.59","3.41","1.64","0.62","14.1%","8.6%","5.5%",".263","1.41",".298","65.5%","113","102","127","4.97","4.36","0.61","5.46","5.05","15594","621295"
"Alex Lange","DET","10.77","6.14","1.76","0.82","27.4%","15.6%","11.8%",".181","1.33",".243","74.8%","86","102","102","3.68","4.36","-0.68","4.38","4.41","19883","656638"
"Bryan Woo","SEA","9.55","3.18","3.00","1.33","25.1%","8.4%","16.7%",".225","1.21",".273","72.8%","105","106","99","4.21","4.36","-0.15","4.26","4.13","30279","693433"
"Giovanny Gallegos","STL","9.65","1.96","4.92","1.80","25.8%","5.2%","20.5%",".249","1.20",".293","75.1%","103","102","90","4.42","4.36","0.05","3.93","3.42","14986","606149"
"Aaron Loup","LAA","8.32","3.70","2.25","1.11","19.5%","8.7%","10.8%",".311","1.75",".373","63.6%","141","101","107","6.10","4.36","1.74","4.60","4.33","10343","571901"
"Keaton Winn","SFG","7.44","1.70","4.38","1.28","20.3%","4.7%","15.7%",".226","1.04",".254","66.5%","110","103","89","4.68","4.37","0.31","3.89","3.72","23499","676775"
"Slade Cecconi","ARI","6.67","1.33","5.00","1.33","18.0%","3.6%","14.4%",".257","1.15",".284","73.0%","98","103","105","4.33","4.37","-0.03","4.58","4.35","27500","677944"
"Kirby Snead","OAK","6.94","4.63","1.50","0.77","16.1%","10.7%","5.4%",".280","1.71",".325","69.9%","112","106","112","4.63","4.37","0.26","4.81","4.91","19179","669912"
"Lucas Sims","CIN","10.62","5.75","1.85","0.74","27.9%","15.1%","12.8%",".158","1.18",".212","78.7%","68","95","126","3.10","4.37","-1.27","5.53","4.58","13470","608371"
"George Soriano","MIA","9.00","3.98","2.26","1.04","22.8%","10.1%","12.7%",".230","1.33",".282","73.2%","86","100","107","3.81","4.37","-0.56","4.68","4.24","21863","666277"
"Hunter Brown","HOU","10.29","3.18","3.24","1.50","26.8%","8.3%","18.5%",".261","1.36",".330","68.8%","119","103","82","5.09","4.37","0.71","3.52","3.74","25880","686613"
"Ryan Yarbrough","- - -","6.72","1.41","4.79","1.30","17.8%","3.7%","14.1%",".270","1.23",".302","73.1%","103","100","108","4.52","4.38","0.14","4.65","4.33","16502","642232"
"Mike Baumann","BAL","8.49","4.59","1.85","0.97","22.3%","12.1%","10.3%",".218","1.31",".265","75.1%","89","103","112","3.76","4.40","-0.64","4.81","4.55","20206","657508"
"Sammy Peralta","CHW","8.10","4.95","1.64","0.90","20.0%","12.2%","7.8%",".241","1.50",".288","69.9%","94","100","117","4.05","4.41","-0.36","5.01","4.85","25589","671111"
"Andrew Vasquez","- - -","8.01","4.28","1.87","0.74","19.6%","10.5%","9.1%",".243","1.43",".296","78.1%","77","100","114","3.35","4.41","-1.06","4.98","4.57","19482","607755"
"Nick Vespi","BAL","5.52","1.23","4.50","1.23","15.3%","3.4%","11.9%",".286","1.23",".311","74.1%","102","104","101","4.30","4.41","-0.12","4.33","4.18","21093","663989"
"Seth Martinez","HOU","9.42","3.98","2.37","1.05","23.1%","9.7%","13.3%",".265","1.49",".333","65.1%","123","104","110","5.23","4.42","0.81","4.71","4.16","21045","661527"
"Clarke Schmidt","NYY","8.43","2.60","3.24","1.36","21.5%","6.6%","14.8%",".265","1.35",".313","70.2%","110","101","102","4.64","4.42","0.22","4.36","4.29","19899","657376"
"Bryce Elder","ATL","6.60","3.25","2.03","0.98","17.5%","8.6%","8.9%",".242","1.28",".274","74.4%","87","103","103","3.81","4.42","-0.61","4.49","4.81","27779","693821"
"Edward Cabrera","MIA","10.66","5.96","1.79","0.99","27.2%","15.2%","12.0%",".214","1.44",".285","75.4%","96","101","98","4.24","4.43","-0.18","4.30","4.68","21690","665795"
"Michael Tonkin","ATL","8.44","2.59","3.26","1.46","23.1%","7.1%","16.0%",".213","1.09",".241","67.8%","97","103","98","4.28","4.43","-0.16","4.30","3.87","10315","543859"
"Cole Irvin","BAL","7.91","2.44","3.24","1.28","20.2%","6.3%","14.0%",".253","1.28",".293","70.6%","105","104","105","4.42","4.43","-0.01","4.49","4.32","19244","608344"
"Tanner Houck","BOS","8.41","3.48","2.41","1.19","21.4%","8.9%","12.5%",".250","1.37",".297","68.5%","112","103","95","5.01","4.43","0.58","4.07","4.33","19879","656557"
"Dylan Lee","ATL","9.13","3.04","3.00","1.52","23.8%","7.9%","15.8%",".258","1.35",".308","68.2%","95","103","93","4.18","4.44","-0.26","4.06","3.89","19996","669276"
"Genesis Cabrera","- - -","9.38","3.88","2.42","1.29","24.3%","10.0%","14.2%",".230","1.31",".279","73.7%","95","103","105","4.04","4.44","-0.40","4.56","4.08","17490","650893"
"Keegan Thompson","CHC","8.16","5.97","1.37","0.63","20.8%","15.2%","5.6%",".190","1.36",".234","67.2%","110","103","124","4.71","4.44","0.27","5.44","5.20","19795","624522"
"Grant Hartwig","NYM","7.64","3.82","2.00","0.76","19.0%","9.5%","9.5%",".248","1.39",".298","63.0%","115","102","110","4.84","4.44","0.40","4.84","4.44","29946","701643"
"Kyle Nelson","ARI","10.77","2.25","4.79","1.93","28.0%","5.9%","22.2%",".263","1.30",".324","76.9%","95","105","81","4.18","4.45","-0.27","3.56","3.19","20515","669459"
"T.J. McFarland","NYM","10.80","5.40","2.00","0.00","18.2%","9.1%","9.1%",".444","3.00",".571","66.7%","128","102","102","5.40","4.46","0.94","4.46","3.22","3237","519008"
"Rafael Montero","HOU","10.56","3.88","2.72","1.47","26.5%","9.7%","16.8%",".278","1.53",".358","72.8%","119","105","96","5.08","4.46","0.62","4.10","3.76","12760","606160"
"Phil Bickford","- - -","10.16","5.21","1.95","1.07","25.0%","12.8%","12.2%",".226","1.46",".288","67.2%","115","100","115","4.95","4.46","0.49","5.05","4.47","18519","641360"
"Caleb Thielbar","MIN","10.57","1.76","6.00","2.05","30.0%","5.0%","25.0%",".202","0.95",".225","88.5%","75","104","81","3.23","4.46","-1.23","3.49","2.93","10078","573204"
"Michael Lorenzen","- - -","6.53","2.76","2.36","1.18","17.8%","7.5%","10.3%",".240","1.21",".266","69.8%","96","102","108","4.18","4.46","-0.29","4.68","4.87","14843","547179"
"Jon Gray","TEX","8.12","3.09","2.63","1.26","21.6%","8.2%","13.4%",".251","1.29",".296","75.6%","98","104","102","4.12","4.47","-0.35","4.36","4.48","14916","592351"
"Alex Wood","SFG","6.82","3.87","1.76","0.83","17.2%","9.8%","7.5%",".259","1.43",".301","70.9%","102","106","117","4.33","4.47","-0.14","5.14","4.98","13781","622072"
"Zach Plesac","CLE","5.91","2.11","2.80","1.27","13.3%","4.8%","8.6%",".370","1.97",".410","58.2%","179","106","105","7.59","4.47","3.12","4.51","4.75","19979","668676"
"Jose Hernandez","PIT","11.01","3.91","2.82","1.60","27.8%","9.9%","17.9%",".235","1.36",".295","69.7%","112","103","91","4.97","4.48","0.49","4.00","3.65","22318","669796"
"Janson Junk","MIL","6.14","2.45","2.50","1.23","15.2%","6.1%","9.1%",".258","1.36",".280","58.1%","113","102","93","4.91","4.48","0.43","4.06","4.32","23301","676083"
"Robert Suarez","SDP","7.81","3.25","2.40","1.30","22.2%","9.3%","13.0%",".153","0.90",".157","61.9%","101","103","90","4.23","4.48","-0.26","3.92","4.02","30115","663158"
"Jacob Webb","- - -","9.56","5.03","1.90","1.01","24.6%","12.9%","11.6%",".197","1.29",".244","78.9%","86","104","113","3.69","4.48","-0.80","4.85","4.43","19274","657097"
"Nestor Cortes","NYY","9.52","2.84","3.35","1.56","25.2%","7.5%","17.7%",".243","1.25",".291","69.1%","117","103","113","4.97","4.49","0.49","4.84","4.35","17874","641482"
"Johan Oviedo","PIT","8.00","4.20","1.90","0.96","20.2%","10.6%","9.6%",".235","1.37",".280","72.0%","97","103","111","4.31","4.49","-0.18","4.87","4.92","22487","670912"
"Xzavion Curry","CLE","6.35","2.84","2.23","1.14","16.6%","7.4%","9.2%",".263","1.35",".294","73.3%","96","106","123","4.07","4.50","-0.42","5.27","4.97","25595","675540"
"Triston McKenzie","CLE","9.00","7.31","1.23","0.56","21.9%","17.8%","4.1%",".200","1.56",".256","67.8%","120","106","142","5.06","4.51","0.56","6.07","5.95","18000","663474"
"Ryan Weber","NYY","4.40","0.63","7.00","1.26","11.7%","1.7%","10.0%",".293","1.26",".306","86.4%","74","103","106","3.14","4.51","-1.37","4.54","4.46","10160","543901"
"Dean Kremer","BAL","8.18","2.87","2.85","1.41","21.4%","7.5%","13.9%",".253","1.31",".293","75.6%","98","106","101","4.12","4.51","-0.39","4.34","4.44","19350","665152"
"Steven Wilson","SDP","9.68","4.58","2.11","1.19","26.0%","12.3%","13.7%",".185","1.17",".224","76.1%","93","104","121","3.91","4.52","-0.61","5.30","4.46","20353","621051"
"John Schreiber","BOS","10.22","4.82","2.12","1.16","26.0%","12.3%","13.7%",".234","1.41",".302","77.9%","86","105","105","3.86","4.52","-0.66","4.48","4.16","20020","670167"
"Adam Ottavino","NYM","9.05","4.23","2.14","1.02","23.8%","11.1%","12.6%",".205","1.22",".252","80.6%","76","104","99","3.21","4.52","-1.31","4.33","4.04","1247","493603"
"Bruce Zimmermann","BAL","9.45","0.00","14.00","2.03","23.0%","0.0%","23.0%",".288","1.28",".333","74.3%","112","106","78","4.73","4.53","0.19","3.34","2.99","20370","669145"
