"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Alex Lange","DET","9.84","4.04","2.44","1.26","24.1%","9.9%","14.2%",".259","1.49",".323","77.6%","93","104","96","4.04","4.40","-0.37","4.11","3.95","19883","656638"
"Tanner Scott","BAL","11.67","6.17","1.89","1.00","27.9%","14.7%","13.1%",".231","1.57",".318","69.0%","117","97","96","5.17","4.41","0.76","4.11","4.17","17586","656945"
"Luke Weaver","ARI","8.50","2.74","3.10","1.51","22.5%","7.3%","15.3%",".228","1.19",".260","70.8%","101","108","100","4.25","4.42","-0.17","4.26","4.29","16918","596133"
"Jordan Holloway","MIA","9.00","6.50","1.38","0.75","22.8%","16.5%","6.3%",".174","1.36",".215","67.0%","95","106","123","4.00","4.42","-0.42","5.20","5.26","20631","656548"
"Reymin Guduan","OAK","3.14","3.14","1.00","0.63","7.7%","7.7%","0.0%",".317","1.67",".333","57.5%","152","106","131","6.28","4.43","1.85","5.61","5.85","13058","594056"
"Jameson Taillon","NYY","8.73","2.74","3.18","1.50","23.2%","7.3%","15.9%",".235","1.21",".272","73.1%","102","102","109","4.30","4.43","-0.13","4.69","4.33","11674","592791"
"Cristian Javier","HOU","11.55","4.71","2.45","1.42","30.7%","12.5%","18.2%",".184","1.18",".234","82.2%","83","105","101","3.55","4.43","-0.88","4.35","3.93","17606","664299"
"Cesar Valdez","BAL","8.80","2.74","3.21","1.57","21.4%","6.7%","14.8%",".318","1.65",".380","68.4%","133","98","87","5.87","4.45","1.42","3.73","3.73","9013","491624"
"Ryan Yarbrough","TBR","6.79","1.57","4.33","1.45","17.9%","4.1%","13.8%",".264","1.23",".291","62.8%","124","108","107","5.11","4.45","0.66","4.59","4.45","16502","642232"
"Paolo Espino","WSN","7.55","2.05","3.68","1.56","20.2%","5.5%","14.7%",".252","1.21",".280","75.4%","101","104","105","4.27","4.46","-0.19","4.46","4.34","8246","502179"
"Jake Diekman","OAK","12.31","5.04","2.44","1.48","31.7%","13.0%","18.7%",".210","1.34",".282","78.9%","93","107","95","3.86","4.46","-0.60","4.09","3.65","5003","518617"
"Seth Elledge","STL","8.49","5.40","1.57","0.77","21.2%","13.5%","7.7%",".295","1.71",".375","76.5%","113","107","125","4.63","4.46","0.17","5.31","4.90","19766","676220"
"Michael Wacha","TBR","8.74","2.24","3.90","1.66","22.9%","5.9%","17.0%",".268","1.31",".312","69.7%","122","109","91","5.05","4.47","0.58","3.91","4.00","14078","608379"
"Ervin Santana","KCR","7.16","3.03","2.36","1.24","18.8%","7.9%","10.8%",".257","1.33",".292","70.7%","104","105","114","4.68","4.47","0.21","4.89","4.52","3200","429722"
"Jake Odorizzi","HOU","7.82","2.92","2.68","1.38","20.6%","7.7%","12.9%",".240","1.25",".273","74.4%","98","106","112","4.21","4.48","-0.27","4.82","4.62","6397","543606"
"Sam Hentges","CLE","8.91","4.19","2.13","1.31","21.4%","10.1%","11.3%",".315","1.78",".385","63.0%","158","106","106","6.68","4.48","2.20","4.54","4.53","18548","656529"
"Joan Adon","WSN","15.19","5.06","3.00","1.69","37.5%","12.5%","25.0%",".300","1.69",".500","93.0%","80","104","55","3.38","4.48","-1.11","2.38","2.99","22925","672851"
"Alec Mills","CHC","6.58","2.57","2.56","1.21","16.8%","6.6%","10.3%",".288","1.44",".324","66.2%","122","107","102","5.07","4.49","0.58","4.33","4.50","13834","621219"
"Keynan Middleton","SEA","6.97","5.52","1.26","0.58","17.1%","13.6%","3.6%",".252","1.58",".301","64.3%","119","108","143","4.94","4.49","0.44","6.16","5.53","15264","641871"
"Austin Davis","- - -","9.57","4.10","2.33","1.37","23.9%","10.3%","13.7%",".231","1.37",".278","63.7%","115","105","102","5.13","4.50","0.63","4.33","4.07","17117","656354"
"Jake Woodford","STL","6.65","3.33","2.00","0.93","17.1%","8.5%","8.5%",".254","1.34",".291","75.1%","97","108","119","3.99","4.50","-0.51","5.06","4.88","18674","663765"
"Brandon Brennan","BOS","3.00","6.00","0.50","0.00","9.1%","18.2%","-9.1%",".333","1.67",".375","100.0%","0","104","132","0.00","4.50","-4.50","5.68","6.91","13527","592165"
"Andrew Miller","STL","10.00","4.00","2.50","1.25","24.4%","9.8%","14.6%",".287","1.58",".367","78.2%","116","108","107","4.75","4.50","0.25","4.56","3.97","6785","453192"
"Luis Patino","TBR","8.61","3.38","2.55","1.40","22.2%","8.7%","13.5%",".229","1.27",".265","72.4%","104","110","117","4.31","4.51","-0.21","5.03","4.61","22815","672715"
"Kyle Finnegan","WSN","9.27","4.64","2.00","1.23","23.1%","11.6%","11.6%",".248","1.48",".304","69.8%","84","105","106","3.55","4.52","-0.97","4.48","4.30","15009","640448"
"Tucker Davidson","ATL","8.10","3.60","2.25","1.35","21.7%","9.6%","12.0%",".200","1.15",".222","79.8%","85","108","104","3.60","4.52","-0.92","4.42","4.64","19871","656353"
"Bryan Shaw","CLE","8.26","4.42","1.87","1.16","21.3%","11.4%","9.9%",".234","1.38",".276","79.8%","82","107","103","3.49","4.53","-1.04","4.40","4.46","8110","543766"
"Jose De Leon","CIN","16.20","5.40","3.00","1.96","36.3%","12.1%","24.2%",".282","1.80",".439","61.2%","189","101","83","8.35","4.53","3.81","3.53","3.25","15463","592254"
"Tony Gonsolin","LAD","10.51","5.50","1.91","1.29","27.2%","14.2%","13.0%",".200","1.35",".250","86.2%","79","106","109","3.23","4.54","-1.30","4.63","4.65","19388","664062"
"Mychal Givens","- - -","9.53","4.76","2.00","1.24","25.0%","12.5%","12.5%",".230","1.37",".286","80.4%","73","101","105","3.35","4.54","-1.19","4.45","4.29","10430","571710"
"Justin Lawrence","COL","9.18","10.26","0.89","0.00","19.8%","22.1%","-2.3%",".313","2.40",".420","60.0%","179","102","130","8.64","4.55","4.09","5.50","6.29","17639","664875"
"Pedro Baez","HOU","10.38","2.08","5.00","2.08","33.3%","6.7%","26.7%",".143","0.69",".125","100.0%","48","108","75","2.08","4.55","-2.48","3.18","2.69","5420","520980"
"Bailey Ober","MIN","9.36","1.85","5.05","1.95","25.3%","5.0%","20.3%",".256","1.20",".296","79.8%","98","108","94","4.19","4.56","-0.36","4.01","3.82","21224","641927"
"Chris Ellis","- - -","7.06","4.30","1.64","0.92","19.0%","11.6%","7.4%",".200","1.19",".228","91.5%","49","100","126","2.15","4.57","-2.42","5.40","5.35","16125","595939"
"Scott Blewett","KCR","7.20","9.00","0.80","0.00","19.0%","23.8%","-4.8%",".188","1.60",".250","87.5%","40","107","156","1.80","4.57","-2.77","6.69","6.96","16427","656240"
"Taijuan Walker","NYM","8.26","3.11","2.65","1.47","22.3%","8.4%","13.9%",".224","1.18",".253","69.4%","112","109","105","4.47","4.57","-0.10","4.47","4.42","11836","592836"
"Demarcus Evans","TEX","11.28","5.47","2.06","1.37","27.5%","13.3%","14.2%",".233","1.52",".303","70.6%","118","105","123","5.13","4.58","0.55","5.28","4.44","21087","663770"
"Brad Hand","- - -","8.49","3.62","2.35","1.25","21.9%","9.4%","12.6%",".228","1.27",".267","65.0%","92","107","112","3.90","4.58","-0.68","4.76","4.23","9111","543272"
"Jake Faria","ARI","8.82","3.58","2.46","1.38","20.8%","8.4%","12.3%",".281","1.59",".333","70.2%","131","112","117","5.51","4.58","0.93","4.96","4.42","13699","607188"
"John Brebbia","SFG","10.80","1.96","5.50","1.96","25.3%","4.6%","20.7%",".309","1.58",".382","70.9%","146","113","100","5.89","4.59","1.30","4.25","3.47","12777","605154"
"Edgar Santana","ATL","6.96","2.53","2.75","1.48","18.9%","6.9%","12.0%",".227","1.15",".244","74.0%","84","110","95","3.59","4.60","-1.01","4.04","4.06","17355","650828"
"Kyle McGowin","WSN","10.50","4.20","2.50","1.50","27.3%","10.9%","16.4%",".188","1.17",".222","76.7%","100","107","106","4.20","4.60","-0.40","4.50","3.87","15071","641851"
"Matt Harvey","BAL","6.70","2.61","2.57","1.34","16.3%","6.4%","10.0%",".296","1.54",".331","60.4%","142","101","112","6.27","4.60","1.67","4.81","4.85","11713","518774"
"Dillon Maples","CHC","11.49","7.18","1.60","0.57","28.8%","18.0%","10.8%",".142","1.28",".203","84.1%","62","110","113","2.59","4.61","-2.02","4.79","4.65","14672","596027"
"Austin Gomber","COL","8.82","3.20","2.76","1.56","23.2%","8.4%","14.8%",".230","1.24",".264","69.5%","94","103","98","4.53","4.61","-0.08","4.18","4.29","16561","596295"
"Yusei Kikuchi","SEA","9.34","3.55","2.63","1.55","24.5%","9.3%","15.2%",".242","1.32",".289","74.6%","107","110","90","4.41","4.61","-0.20","3.85","4.16","20633","579328"
"Sam Clay","WSN","6.80","4.40","1.55","0.80","15.9%","10.3%","5.6%",".294","1.71",".342","65.4%","133","107","110","5.60","4.61","0.99","4.67","4.42","16279","621348"
"John Means","BAL","8.22","1.60","5.15","1.84","22.7%","4.4%","18.3%",".223","1.03",".240","80.5%","82","101","102","3.62","4.62","-1.00","4.36","4.10","16269","607644"
"Steven Brault","PIT","6.18","3.90","1.58","0.98","15.0%","9.4%","5.5%",".289","1.63",".326","67.0%","138","109","127","5.86","4.62","1.24","5.37","5.42","15291","643230"
"Kyle Nelson","CLE","7.45","7.45","1.00","0.00","16.3%","16.3%","0.0%",".256","1.86",".323","50.0%","220","109","154","9.31","4.62","4.69","6.63","5.92","20515","669459"
"Michael Feliz","- - -","9.90","3.15","3.14","1.80","24.4%","7.8%","16.7%",".313","1.65",".386","58.4%","163","105","108","7.20","4.62","2.58","4.58","3.95","11903","593140"
"Matt Manning","DET","6.01","3.48","1.73","1.05","14.8%","8.6%","6.2%",".275","1.51",".305","61.9%","134","109","119","5.80","4.62","1.18","5.13","5.27","20369","666159"
"Blake Taylor","HOU","8.65","4.64","1.86","1.27","21.8%","11.7%","10.1%",".229","1.41",".269","79.5%","74","109","118","3.16","4.62","-1.46","5.07","4.58","16418","642130"
"Tony Santillan","CIN","11.63","4.36","2.67","1.45","29.5%","11.1%","18.4%",".210","1.27",".273","90.0%","66","103","102","2.91","4.62","-1.72","4.32","3.77","19926","663574"
"Andres Machado","WSN","7.57","3.79","2.00","1.01","19.5%","9.7%","9.7%",".224","1.26",".260","74.3%","84","108","118","3.53","4.63","-1.10","5.00","4.51","14681","600921"
"Kyle Freeland","COL","7.83","2.83","2.76","1.49","20.4%","7.4%","13.0%",".281","1.42",".325","78.9%","89","103","100","4.33","4.63","-0.30","4.26","4.44","16256","607536"
"Jhoulys Chacin","COL","6.58","3.92","1.68","1.12","17.5%","10.4%","7.1%",".220","1.26",".242","70.2%","90","103","110","4.34","4.63","-0.29","4.69","4.80","2608","468504"
"Jhonathan Diaz","LAA","6.23","4.85","1.29","0.69","15.3%","11.9%","3.4%",".216","1.38",".244","73.9%","94","105","135","4.15","4.63","-0.48","5.80","5.53","20298","646242"
"Madison Bumgarner","ARI","7.63","2.40","3.18","1.48","20.2%","6.4%","13.9%",".238","1.18",".265","67.8%","111","113","114","4.67","4.63","0.04","4.85","4.57","5524","518516"
"Evan Marshall","CHW","8.56","2.96","2.89","1.65","23.0%","8.0%","15.0%",".269","1.35",".315","66.7%","128","104","101","5.60","4.63","0.96","4.32","3.95","12297","605359"
"Nate Pearson","TOR","12.00","7.20","1.67","1.20","28.2%","16.9%","11.3%",".237","1.73",".324","77.6%","93","109","117","4.20","4.64","-0.44","5.02","4.65","20160","663878"
"Derek Law","MIN","8.40","4.80","1.75","1.20","20.9%","11.9%","9.0%",".271","1.60",".326","80.2%","98","110","106","4.20","4.64","-0.44","4.55","4.60","13133","571882"
"Jandel Gustave","MIL","6.38","2.45","2.60","0.98","16.5%","6.3%","10.1%",".214","1.09",".236","66.0%","82","109","115","3.44","4.64","-1.21","4.86","4.35","14665","594311"
"Max Kranick","PIT","7.45","4.42","1.68","0.93","17.6%","10.4%","7.1%",".296","1.71",".350","65.2%","148","110","136","6.28","4.64","1.64","5.76","5.36","22175","668820"
"Tyler Kinley","COL","8.70","3.33","2.62","1.54","23.1%","8.8%","14.2%",".221","1.21",".251","71.2%","98","104","107","4.73","4.65","0.09","4.54","4.05","18297","641755"
"Adbert Alzolay","CHC","9.17","2.44","3.76","1.79","24.7%","6.6%","18.1%",".233","1.16",".266","73.3%","110","111","86","4.58","4.65","-0.07","3.66","3.81","17859","640470"
"Jose Quintana","- - -","12.14","5.00","2.43","1.71","28.6%","11.8%","16.8%",".284","1.73",".378","64.4%","147","108","88","6.43","4.66","1.77","3.75","3.94","11423","500779"
"Erick Fedde","WSN","8.64","3.24","2.67","1.55","21.7%","8.1%","13.6%",".268","1.44",".313","64.7%","130","109","96","5.47","4.66","0.80","4.06","4.30","17425","607200"
"Raynel Espinal","BOS","0.00","4.50","0.00","0.00","0.0%","12.5%","-12.5%",".286","1.50",".286","33.3%","196","108","150","9.00","4.67","4.33","6.43","7.43","19516","642659"
"Phillips Valdez","BOS","7.88","4.28","1.84","0.90","19.8%","10.7%","9.0%",".232","1.35",".277","57.8%","128","108","108","5.85","4.67","1.18","4.65","4.29","15605","570488"
"Josh Tomlin","ATL","6.75","0.91","7.40","1.82","17.0%","2.3%","14.7%",".325","1.50",".358","63.9%","154","112","111","6.57","4.67","1.90","4.72","4.21","9388","458708"
"Oliver Ortega","LAA","3.86","1.93","2.00","0.96","10.3%","5.1%","5.1%",".333","1.50",".355","73.5%","109","106","112","4.82","4.67","0.15","4.79","3.78","21025","661383"
"Anthony Rizzo","CHC","13.50","13.50","1.00","0.00","33.3%","33.3%","0.0%",".000","1.50",".000","100.0%","0","111","110","0.00","4.67","-4.67","4.67","7.10","3473","519203"
"Tylor Megill","NYM","9.94","2.71","3.67","1.91","26.1%","7.1%","19.0%",".251","1.28",".297","78.5%","113","112","92","4.52","4.69","-0.17","3.92","3.85","21318","656731"
"Carson Fulmer","CIN","8.42","4.56","1.85","1.05","20.7%","11.2%","9.5%",".260","1.52",".315","58.2%","151","105","117","6.66","4.69","1.97","4.96","4.52","18311","608334"
"Drew Smith","NYM","8.93","3.48","2.56","1.52","24.8%","9.7%","15.2%",".190","1.06",".212","91.2%","60","112","107","2.40","4.69","-2.30","4.54","4.02","17755","622098"
"Triston McKenzie","CLE","10.20","4.35","2.34","1.58","27.5%","11.7%","15.8%",".194","1.18",".227","68.3%","117","111","106","4.95","4.70","0.25","4.53","4.36","18000","663474"
"Tyler Clippard","ARI","7.46","3.91","1.91","1.07","18.9%","9.9%","9.0%",".227","1.30",".260","75.5%","76","115","141","3.20","4.71","-1.51","5.96","5.01","5640","461325"
"Tim Hill","SDP","8.45","3.47","2.43","1.36","22.0%","9.0%","12.9%",".226","1.24",".261","68.2%","91","113","96","3.62","4.71","-1.09","4.08","3.80","16814","657612"
"Casey Mize","DET","7.06","2.45","2.88","1.44","19.3%","6.7%","12.6%",".232","1.14",".254","79.5%","86","111","102","3.71","4.71","-1.00","4.37","4.45","20492","663554"
"Zack Greinke","HOU","6.32","1.89","3.33","1.58","17.2%","5.2%","12.1%",".249","1.17",".263","75.0%","97","111","98","4.16","4.71","-0.56","4.21","4.54","1943","425844"
"Brad Keller","KCR","8.08","4.31","1.88","1.21","19.6%","10.4%","9.1%",".292","1.66",".347","68.7%","120","111","106","5.39","4.72","0.67","4.57","4.84","15734","641745"
"Spencer Howard","- - -","9.42","4.89","1.93","1.27","22.7%","11.8%","10.9%",".266","1.61",".329","51.9%","173","108","117","7.43","4.72","2.71","4.98","4.80","23252","675921"
"Garrett Richards","BOS","7.57","3.95","1.92","1.25","18.6%","9.7%","8.9%",".286","1.60",".333","69.8%","106","109","110","4.87","4.72","0.15","4.71","4.83","9784","572070"
"Yusmeiro Petit","OAK","4.27","1.38","3.08","1.38","11.8%","3.8%","8.0%",".230","1.04",".227","72.1%","95","113","123","3.92","4.72","-0.80","5.28","4.99","4020","433589"
"Michael Rucker","CHC","9.53","3.49","2.73","1.59","23.8%","8.7%","15.1%",".283","1.52",".346","52.6%","168","112","100","6.99","4.72","2.27","4.23","3.86","19454","621074"
"Zach Plesac","CLE","6.31","2.14","2.94","1.45","16.7%","5.7%","11.0%",".246","1.20",".263","67.9%","110","112","111","4.67","4.73","-0.06","4.77","4.73","19979","668676"
"Chasen Shreve","PIT","7.19","4.47","1.61","1.12","19.1%","11.9%","7.2%",".209","1.26",".234","83.6%","75","112","122","3.20","4.73","-1.54","5.15","4.93","10855","592741"
"Justin Dunn","SEA","8.76","5.19","1.69","1.07","22.5%","13.3%","9.2%",".200","1.31",".238","79.5%","91","114","131","3.75","4.74","-0.98","5.61","5.18","19268","643290"
"Junior Guerra","LAA","8.40","6.34","1.33","0.83","19.9%","15.0%","4.9%",".260","1.73",".319","66.0%","138","108","123","6.06","4.75","1.31","5.28","5.18","5702","448855"
"Ian Kennedy","- - -","9.91","2.72","3.65","1.92","27.2%","7.5%","19.7%",".215","1.10",".244","91.1%","75","109","105","3.20","4.75","-1.55","4.45","3.71","6986","453178"
"Carlos Martinez","STL","6.23","3.94","1.58","0.87","15.7%","9.9%","5.8%",".244","1.37",".275","58.5%","152","114","120","6.23","4.76","1.47","5.08","5.18","11682","593372"
"David Peterson","NYM","9.32","3.92","2.38","1.49","24.0%","10.1%","13.9%",".253","1.40",".306","65.4%","138","114","92","5.54","4.78","0.76","3.93","4.27","20302","656849"
"John Gant","- - -","7.53","5.81","1.30","0.82","18.7%","14.5%","4.3%",".229","1.51",".272","73.4%","98","114","119","4.09","4.78","-0.69","5.07","5.49","13684","607231"
"Darwinzon Hernandez","BOS","12.15","6.98","1.74","1.13","29.7%","17.0%","12.6%",".199","1.50",".276","82.8%","74","111","103","3.38","4.80","-1.42","4.41","4.43","19848","650382"
"Scott Alexander","LAD","4.70","2.35","2.00","1.17","11.9%","6.0%","6.0%",".242","1.24",".250","81.4%","72","112","106","2.93","4.80","-1.87","4.49","4.18","10591","518397"
"Jose Alvarado","PHI","10.99","7.60","1.45","0.81","27.1%","18.7%","8.4%",".213","1.60",".298","74.2%","100","111","107","4.20","4.80","-0.60","4.52","4.84","17780","621237"
"Miguel Diaz","SDP","9.86","4.07","2.42","1.71","26.7%","11.0%","15.7%",".203","1.19",".232","79.9%","92","115","91","3.64","4.81","-1.17","3.85","3.91","18815","622766"
"Daniel Lynch IV","KCR","7.28","4.10","1.77","1.19","17.7%","10.0%","7.7%",".290","1.63",".335","67.4%","126","113","122","5.69","4.82","0.87","5.22","5.19","21537","663738"
"Kyle Zimmer","KCR","7.67","5.00","1.53","1.17","20.6%","13.5%","7.2%",".238","1.41",".279","66.5%","107","113","113","4.83","4.82","0.02","4.86","4.85","14169","622092"
"Taylor Hearn","TEX","7.94","3.62","2.19","1.47","20.9%","9.5%","11.3%",".242","1.32",".275","70.8%","107","111","112","4.66","4.82","-0.16","4.80","4.58","18325","621368"
"Martin Perez","BOS","7.66","2.84","2.69","1.50","19.1%","7.1%","12.0%",".293","1.51",".336","71.2%","103","112","105","4.74","4.82","-0.08","4.48","4.52","6902","527048"
"Greg Holland","KCR","8.57","4.20","2.04","1.46","21.8%","10.7%","11.1%",".227","1.35",".260","69.4%","108","113","109","4.85","4.82","0.03","4.65","4.40","7196","518813"
"Aaron Civale","CLE","7.17","2.24","3.19","1.66","19.9%","6.2%","13.7%",".233","1.12",".249","78.5%","91","114","101","3.84","4.83","-0.99","4.32","4.41","19479","650644"
"Luke Farrell","MIN","9.12","4.74","1.92","1.46","22.1%","11.5%","10.6%",".280","1.66",".338","79.1%","111","114","109","4.74","4.83","-0.09","4.66","4.50","15101","608652"
"Mike Wright Jr.","CHW","5.50","5.50","1.00","0.50","13.6%","13.6%","0.0%",".250","1.56",".286","62.9%","126","108","139","5.50","4.84","0.66","5.98","5.73","12586","605541"
"Ryan Brasier","BOS","6.75","3.00","2.25","1.50","18.0%","8.0%","10.0%",".261","1.33",".286","83.3%","33","112","100","1.50","4.84","-3.34","4.29","4.15","5615","518489"
"Nick Wittgren","CLE","8.81","2.45","3.59","1.88","23.6%","6.6%","17.1%",".255","1.25",".291","68.0%","119","115","85","5.05","4.84","0.21","3.63","3.57","15594","621295"
"Deivi Garcia","NYY","7.56","4.32","1.75","1.08","18.4%","10.5%","7.9%",".242","1.44",".280","51.7%","153","112","150","6.48","4.85","1.63","6.47","5.65","20276","665620"
"Joey Krehbiel","- - -","7.56","5.40","1.40","1.08","20.6%","14.7%","5.9%",".172","1.20",".190","69.8%","98","107","111","4.32","4.85","-0.53","4.77","4.89","13707","607216"
"Andrew Heaney","- - -","10.41","2.85","3.66","2.01","26.9%","7.3%","19.5%",".254","1.32",".304","67.4%","134","111","96","5.83","4.85","0.98","4.12","3.84","15423","571760"
"Ben Bowden","COL","10.60","5.30","2.00","1.51","23.7%","11.9%","11.9%",".284","1.82",".355","62.5%","136","108","126","6.56","4.85","1.71","5.34","4.56","20198","641386"
"Sam Howard","PIT","12.00","6.40","1.88","1.40","30.2%","16.1%","14.1%",".207","1.47",".278","67.6%","132","115","106","5.60","4.86","0.74","4.48","4.26","16265","607572"
"Rex Brothers","CHC","12.74","5.94","2.14","1.53","31.8%","14.8%","16.9%",".210","1.43",".288","73.5%","127","116","104","5.26","4.87","0.40","4.42","3.90","9794","571521"
"J.D. Hammer","PHI","9.90","4.95","2.00","1.35","23.4%","11.7%","11.7%",".259","1.60",".321","77.2%","117","112","112","4.95","4.87","0.08","4.77","4.33","19548","670456"
"Daniel Norris","- - -","9.16","4.74","1.93","1.42","23.4%","12.1%","11.3%",".255","1.49",".309","61.8%","144","115","100","6.16","4.87","1.29","4.27","4.32","13475","596057"
"Riley Smith","ARI","4.81","2.00","2.40","1.34","12.0%","5.0%","7.0%",".305","1.50",".322","64.8%","143","119","123","6.01","4.88","1.14","5.23","5.03","19826","642092"
"Jaime Barria","LAA","5.56","3.02","1.84","1.27","14.0%","7.6%","6.4%",".306","1.57",".333","77.7%","105","111","117","4.61","4.88","-0.28","5.04","5.21","18356","642545"
"Ralph Garza","- - -","8.60","4.15","2.07","1.48","22.8%","11.0%","11.8%",".214","1.25",".244","75.0%","83","115","110","3.56","4.88","-1.32","4.72","4.36","17682","621248"
"Yacksel Rios","- - -","7.57","5.27","1.44","0.99","20.2%","14.0%","6.1%",".188","1.24",".214","72.3%","96","114","130","4.28","4.89","-0.61","5.59","5.10","15007","605441"
"Ross Detwiler","- - -","10.66","3.44","3.10","1.72","27.1%","8.7%","18.3%",".219","1.22",".264","75.9%","111","117","102","4.64","4.89","-0.25","4.33","3.63","2859","446321"
"Amir Garrett","CIN","11.52","5.48","2.10","1.70","28.4%","13.5%","14.9%",".247","1.57",".319","65.7%","137","109","95","6.04","4.89","1.15","4.03","3.99","14375","607237"
"Kyle Hendricks","CHC","6.51","2.19","2.98","1.54","16.7%","5.6%","11.1%",".275","1.35",".299","73.0%","115","117","109","4.77","4.89","-0.12","4.61","4.70","12049","543294"
"Austin Voth","WSN","9.26","4.40","2.11","1.57","23.8%","11.3%","12.5%",".260","1.48",".313","70.8%","127","114","105","5.34","4.90","0.44","4.44","4.28","15047","608723"
"Sam Moll","OAK","6.97","4.35","1.60","0.87","18.2%","11.4%","6.8%",".216","1.26",".250","80.9%","84","118","133","3.48","4.91","-1.43","5.70","4.93","14874","594580"
"Anthony Banda","- - -","8.55","3.48","2.46","1.60","20.9%","8.5%","12.4%",".283","1.54",".330","78.9%","103","116","117","4.28","4.92","-0.65","4.96","4.27","14706","607455"
"Anthony Bass","MIA","8.51","3.52","2.42","1.61","22.3%","9.2%","13.1%",".236","1.29",".268","73.6%","91","118","102","3.82","4.93","-1.12","4.33","4.12","7982","542914"
"Wily Peralta","DET","5.57","3.65","1.53","1.15","14.4%","9.5%","5.0%",".242","1.33",".259","78.4%","71","116","116","3.07","4.94","-1.87","4.99","5.27","7738","503449"
"Cody Ponce","PIT","8.45","2.58","3.27","1.88","20.1%","6.1%","14.0%",".335","1.75",".390","59.9%","165","117","100","7.04","4.94","2.10","4.26","4.06","17920","664074"
"Darren O'Day","NYY","9.28","3.38","2.75","1.69","23.9%","8.7%","15.2%",".220","1.22",".250","89.3%","80","114","113","3.38","4.95","-1.58","4.83","4.09","3321","503285"
"Reiss Knehr","SDP","6.21","6.21","1.00","0.62","15.5%","15.5%","0.0%",".215","1.48",".247","68.7%","125","119","155","4.97","4.96","0.00","6.56","6.21","21541","663753"
"Ryne Harper","WSN","7.82","3.53","2.21","1.51","20.9%","9.5%","11.5%",".212","1.18",".232","78.7%","96","116","110","4.04","4.96","-0.93","4.66","4.35","12680","607560"
"Hunter Wood","TEX","9.00","3.60","2.50","1.80","26.3%","10.5%","15.8%",".118","0.80",".091","76.9%","83","114","129","3.60","4.97","-1.37","5.55","4.72","15091","621056"
"Matt Peacock","ARI","5.21","2.92","1.79","1.36","13.0%","7.3%","5.7%",".300","1.56",".320","68.8%","116","121","105","4.90","4.98","-0.08","4.45","4.49","20339","676840"
"Hirokazu Sawamura","BOS","10.36","5.43","1.91","1.53","26.2%","13.7%","12.4%",".226","1.45",".279","82.8%","67","116","102","3.06","5.00","-1.94","4.39","4.25","27515","617228"
"Paul Campbell","MIA","8.78","3.38","2.60","1.69","21.0%","8.1%","12.9%",".286","1.58",".333","54.1%","152","120","112","6.41","5.01","1.40","4.75","4.22","22248","669294"
"Humberto Castellanos","ARI","5.72","2.96","1.93","1.38","14.8%","7.7%","7.1%",".268","1.38",".287","70.7%","117","122","123","4.93","5.01","-0.08","5.22","5.17","21183","528748"
"Jose Urena","DET","5.99","3.75","1.60","1.25","14.7%","9.2%","5.5%",".290","1.60",".319","65.3%","134","118","114","5.81","5.02","0.79","4.87","5.06","11589","570632"
"Tommy Nance","CHC","9.42","4.08","2.31","1.57","23.6%","10.2%","13.4%",".225","1.33",".263","52.9%","174","120","92","7.22","5.02","2.20","3.92","3.81","19178","667297"
"Brad Brach","CIN","9.90","5.40","1.83","1.50","23.7%","12.9%","10.8%",".250","1.60",".305","54.8%","143","113","119","6.30","5.04","1.26","5.05","4.50","6627","542960"
"Ashton Goudeau","- - -","5.77","4.46","1.29","1.05","15.6%","12.1%","3.5%",".197","1.19",".208","72.2%","89","113","121","4.19","5.06","-0.87","5.14","5.20","15139","623485"
"Charlie Barnes","MIN","4.74","3.79","1.25","0.95","11.4%","9.1%","2.3%",".297","1.63",".321","64.6%","139","120","147","5.92","5.06","0.86","6.30","5.93","19865","656212"
"Brett de Geus","- - -","7.38","4.50","1.64","1.08","17.2%","10.5%","6.7%",".302","1.74",".354","55.4%","177","120","115","7.56","5.07","2.49","4.89","4.60","23592","676969"
"Nicklaus Snyder","TEX","2.45","7.36","0.33","0.00","6.7%","20.0%","-13.3%",".250","1.64",".273","66.7%","113","117","141","4.91","5.08","-0.17","6.04","7.31","23493","676766"
"Tarik Skubal","DET","9.88","2.83","3.49","2.11","25.9%","7.4%","18.5%",".243","1.26",".277","81.4%","100","120","95","4.34","5.09","-0.75","4.06","3.92","22267","669373"
"Yohan Ramirez","SEA","11.39","3.90","2.92","1.95","30.7%","10.5%","20.2%",".182","1.08",".207","77.2%","94","122","101","3.90","5.09","-1.18","4.31","3.48","19444","670990"
"Keegan Akin","BAL","7.77","3.79","2.05","1.61","19.2%","9.4%","9.8%",".286","1.58",".325","64.0%","150","112","121","6.63","5.10","1.54","5.18","4.92","19362","669211"
"Caleb Smith","ARI","9.82","4.99","1.97","1.58","24.8%","12.6%","12.2%",".216","1.37",".254","73.1%","115","124","124","4.83","5.10","-0.27","5.26","4.68","14875","592761"
"Alex Claudio","LAA","8.27","4.13","2.00","1.65","20.3%","10.1%","10.1%",".278","1.59",".320","68.8%","125","116","92","5.51","5.10","0.41","3.95","4.17","12890","592222"
