"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Reiver Sanmartin","CIN","7.42","4.58","1.62","1.26","18.4%","11.3%","7.0%",".291","1.67",".337","62.1%","147","113","110","6.32","4.81","1.50","4.39","4.39","19754","665665"
"Kyle Hendricks","CHC","7.04","2.56","2.75","1.60","18.5%","6.7%","11.8%",".258","1.29",".282","73.6%","122","123","111","4.80","4.82","-0.02","4.46","4.43","12049","543294"
"Joe Barlow","TEX","7.20","3.34","2.15","1.29","19.2%","8.9%","10.3%",".209","1.14",".229","70.3%","99","121","124","3.86","4.83","-0.97","4.87","4.24","22296","669618"
"Justus Sheffield","SEA","5.40","4.63","1.17","0.77","13.7%","11.8%","2.0%",".205","1.29",".222","75.3%","106","127","123","3.86","4.83","-0.97","4.85","4.90","17285","656954"
"Zach Davies","ARI","6.83","3.48","1.96","1.41","17.9%","9.1%","8.8%",".236","1.30",".257","75.0%","100","125","114","4.09","4.83","-0.75","4.57","4.71","13183","605200"
"Chad Smith","COL","11.50","7.50","1.53","1.00","27.1%","17.6%","9.4%",".235","1.72",".326","59.6%","164","115","114","7.50","4.83","2.67","4.54","4.41","20190","663385"
"Patrick Corbin","WSN","7.55","2.89","2.61","1.59","18.0%","6.9%","11.1%",".320","1.70",".365","64.4%","157","120","105","6.31","4.84","1.47","4.21","4.33","9323","571578"
"Jared Koenig","OAK","5.03","3.43","1.47","0.92","12.4%","8.5%","4.0%",".255","1.40",".275","64.3%","153","128","132","5.72","4.84","0.88","5.18","5.02","27517","657649"
"Kaleb Ort","BOS","8.58","4.76","1.80","1.27","20.1%","11.2%","9.0%",".299","1.76",".360","62.5%","154","122","131","6.35","4.84","1.51","5.15","4.49","20061","672391"
"Jake McGee","- - -","6.08","2.92","2.08","1.46","15.3%","7.4%","8.0%",".272","1.43",".292","53.8%","171","123","138","6.81","4.84","1.97","5.53","4.98","7550","459429"
"Madison Bumgarner","ARI","6.35","2.78","2.29","1.42","16.0%","7.0%","9.0%",".280","1.44",".306","69.3%","119","125","121","4.88","4.85","0.03","4.83","4.76","5524","518516"
"Steve Cishek","WSN","10.04","3.66","2.74","1.49","25.8%","9.4%","16.4%",".219","1.22",".265","77.6%","105","120","104","4.21","4.85","-0.64","4.16","3.45","6483","518553"
"Anthony DeSclafani","SFG","8.05","1.89","4.25","1.89","18.1%","4.3%","13.8%",".382","2.00",".441","53.9%","168","126","104","6.63","4.85","1.78","4.14","4.08","13050","543101"
"Blake Taylor","HOU","5.06","5.63","0.90","0.56","12.0%","13.3%","-1.3%",".234","1.56",".259","77.2%","103","125","141","3.94","4.86","-0.92","5.53","5.52","16418","642130"
"Austin Pruitt","OAK","6.18","1.46","4.22","1.79","17.0%","4.0%","12.9%",".224","1.03",".224","68.1%","113","128","106","4.23","4.87","-0.64","4.18","3.88","15290","643493"
"Manuel Rodriguez","CHC","5.27","5.93","0.89","0.66","14.0%","15.8%","-1.8%",".208","1.39",".231","73.9%","84","124","122","3.29","4.87","-1.58","4.89","5.43","20794","655889"
"Zach Thompson","PIT","6.66","3.40","1.96","1.41","16.6%","8.5%","8.1%",".279","1.51",".309","69.2%","125","122","111","5.18","4.87","0.31","4.44","4.62","16094","605507"
"Josh Winder","MIN","6.31","2.42","2.61","1.48","16.4%","6.3%","10.1%",".261","1.30",".282","71.8%","122","124","125","4.70","4.87","-0.17","4.90","4.63","24606","680739"
"Bryan Shaw","CLE","8.02","4.01","2.00","1.39","19.9%","10.0%","10.0%",".251","1.44",".288","66.3%","140","126","110","5.40","4.88","0.52","4.34","4.08","8110","543766"
"Yohan Ramirez","- - -","7.71","4.82","1.60","0.96","19.2%","12.0%","7.2%",".227","1.39",".267","74.4%","117","125","119","4.58","4.88","-0.30","4.72","4.41","19444","670990"
"Derek Law","- - -","7.78","3.66","2.13","1.37","18.5%","8.7%","9.8%",".280","1.58",".323","69.4%","97","118","109","4.12","4.89","-0.77","4.34","4.06","13133","571882"
"Cole Ragans","TEX","6.08","3.60","1.69","1.35","15.5%","9.2%","6.3%",".272","1.48",".296","69.2%","127","123","123","4.95","4.91","0.04","4.85","5.07","21846","666142"
"Drew Hutchison","DET","5.81","3.59","1.62","1.28","14.7%","9.1%","5.6%",".271","1.48",".294","73.0%","118","127","125","4.53","4.93","-0.40","4.93","5.07","10732","571800"
"Jhoulys Chacin","COL","7.04","3.99","1.76","1.33","16.9%","9.6%","7.3%",".281","1.61",".316","49.9%","166","117","122","7.61","4.93","2.68","4.88","4.54","2608","468504"
"Paolo Espino","WSN","7.31","1.91","3.83","1.91","18.9%","4.9%","14.0%",".284","1.37",".310","75.4%","121","122","104","4.84","4.93","-0.09","4.14","4.05","8246","502179"
"Ashton Goudeau","COL","7.08","4.43","1.60","1.33","17.0%","10.6%","6.4%",".298","1.72",".338","55.2%","155","118","126","7.08","4.93","2.15","5.05","4.71","15139","623485"
"Ross Detwiler","CIN","9.57","3.42","2.80","1.71","23.0%","8.2%","14.8%",".284","1.56",".342","83.8%","103","116","98","4.44","4.94","-0.49","3.93","3.60","2859","446321"
"Jeurys Familia","- - -","8.32","4.47","1.86","1.42","20.1%","10.8%","9.3%",".322","1.80",".386","66.5%","150","122","108","6.09","4.94","1.15","4.29","4.15","5114","544727"
"Josh Winckowski","BOS","5.63","3.45","1.63","1.28","13.9%","8.5%","5.4%",".296","1.59",".322","67.0%","143","125","117","5.89","4.95","0.94","4.61","4.82","22387","670174"
"Jharel Cotton","- - -","8.16","4.19","1.95","1.47","21.5%","11.0%","10.5%",".214","1.26",".239","77.9%","91","127","125","3.56","4.95","-1.39","4.93","4.37","13654","605194"
"Jake Bird","COL","7.93","4.34","1.83","1.32","19.9%","10.9%","9.0%",".245","1.43",".281","69.1%","107","118","103","4.91","4.96","-0.05","4.11","3.97","21267","656234"
"Caleb Kilian","CHC","7.15","9.53","0.75","0.00","16.1%","21.4%","-5.4%",".256","2.03",".324","37.5%","263","127","169","10.32","4.97","5.36","6.79","6.85","26213","668873"
"Sam Selman","OAK","8.84","2.45","3.60","1.96","24.0%","6.7%","17.3%",".232","1.15",".255","73.2%","131","131","107","4.91","4.97","-0.06","4.23","3.51","13397","572125"
"Tyler Danish","BOS","7.14","2.68","2.67","1.56","18.5%","6.9%","11.6%",".255","1.29",".280","69.3%","125","126","104","5.13","4.97","0.16","4.11","3.83","15126","641501"
"Jack Flaherty","STL","8.25","5.50","1.50","1.00","19.8%","13.2%","6.6%",".257","1.61",".311","78.4%","107","126","123","4.25","4.97","-0.72","4.93","4.99","17479","656427"
"Beau Brieske","DET","5.95","2.76","2.16","1.54","15.9%","7.4%","8.6%",".233","1.20",".241","75.6%","109","128","121","4.19","4.97","-0.79","4.78","4.83","26079","689225"
"Mike Clevinger","SDP","7.16","2.76","2.60","1.57","18.8%","7.2%","11.5%",".232","1.20",".249","76.5%","112","125","119","4.33","4.98","-0.65","4.76","4.49","12808","605182"
"Brandon Bielak","HOU","8.76","2.92","3.00","1.46","22.2%","7.4%","14.8%",".234","1.22",".273","85.5%","95","128","119","3.65","4.98","-1.33","4.67","3.57","19866","656232"
"Tyler Beede","- - -","5.72","4.26","1.34","1.03","13.7%","10.2%","3.5%",".283","1.63",".312","71.4%","125","125","128","5.14","4.99","0.15","5.12","4.94","16981","595881"
"Tyler Alexander","DET","5.44","2.23","2.44","1.60","14.3%","5.9%","8.4%",".269","1.32",".280","69.9%","125","129","121","4.81","4.99","-0.18","4.77","4.83","17735","641302"
"Erich Uelmen","CHC","7.00","4.00","1.75","1.00","17.2%","9.8%","7.4%",".240","1.37",".275","72.2%","119","128","130","4.67","5.00","-0.33","5.20","4.45","20323","657272"
"Jake Diekman","- - -","12.33","6.55","1.88","1.40","29.4%","15.6%","13.8%",".237","1.63",".328","69.4%","124","125","110","4.99","5.00","-0.01","4.33","3.93","5003","518617"
"J.B. Wendelken","ARI","6.52","4.34","1.50","1.24","17.2%","11.5%","5.7%",".234","1.34",".256","64.0%","129","129","114","5.28","5.01","0.27","4.54","4.63","14506","605525"
"Chasen Shreve","NYM","9.91","3.42","2.90","2.05","25.4%","8.8%","16.7%",".260","1.41",".304","62.9%","167","126","92","6.49","5.01","1.48","3.68","3.42","10855","592741"
"Matthew Liberatore","STL","7.27","4.67","1.56","1.30","17.4%","11.2%","6.2%",".296","1.73",".339","70.4%","151","127","123","5.97","5.02","0.95","4.93","5.00","22294","669461"
"Luis Cessa","CIN","6.58","3.12","2.11","1.56","17.6%","8.3%","9.2%",".248","1.29",".266","71.8%","106","118","107","4.57","5.02","-0.45","4.29","4.35","13345","570666"
"Marco Gonzales","SEA","5.07","2.46","2.06","1.48","13.2%","6.4%","6.8%",".267","1.33",".277","73.7%","113","133","124","4.13","5.05","-0.92","4.90","4.99","15467","594835"
"Art Warren","CIN","10.00","5.50","1.82","1.50","24.2%","13.3%","10.9%",".262","1.64",".326","60.8%","151","119","114","6.50","5.06","1.44","4.58","4.17","18251","605521"
"Bryse Wilson","PIT","6.15","2.49","2.47","1.56","15.5%","6.3%","9.2%",".282","1.42",".304","64.1%","134","126","113","5.52","5.06","0.47","4.54","4.53","19990","669060"
"Anthony Gose","CLE","12.00","6.00","2.00","1.71","30.4%","15.2%","15.2%",".195","1.38",".244","69.7%","123","131","110","4.71","5.06","-0.35","4.35","3.84","5097","543238"
"Chase Anderson","CIN","8.63","5.63","1.53","1.13","22.3%","14.6%","7.8%",".200","1.33",".237","55.2%","148","119","115","6.38","5.07","1.30","4.62","4.77","6895","502624"
"Sam Long","SFG","7.02","2.98","2.36","1.70","18.2%","7.7%","10.5%",".235","1.25",".248","72.4%","92","132","117","3.61","5.07","-1.46","4.68","4.31","25379","669674"
"Jake Reed","- - -","7.02","4.32","1.63","1.08","16.9%","10.4%","6.5%",".258","1.50",".294","51.6%","181","128","140","7.02","5.09","1.93","5.58","4.69","16209","596082"
"Joan Adon","WSN","7.65","5.43","1.41","1.11","17.7%","12.6%","5.2%",".287","1.78",".337","61.9%","177","127","126","7.10","5.11","1.99","5.06","5.08","22925","672851"
"Vinny Nittoli","PHI","4.50","4.50","1.00","0.00","12.5%","12.5%","0.0%",".000","0.50",".000","100.0%","0","125","164","0.00","5.11","-5.11","6.59","5.32","16754","657697"
"Jordan Sheffield","COL","4.50","9.00","0.50","0.00","12.5%","25.0%","-12.5%",".333","2.00",".400","100.0%","0","122","146","0.00","5.11","-5.11","5.85","7.30","19682","642068"
"Domingo Tapia","OAK","6.35","7.41","0.86","0.53","13.3%","15.6%","-2.2%",".333","2.29",".387","62.2%","226","135","153","8.47","5.11","3.36","6.00","5.70","12178","593619"
"Calvin Faucher","TBR","8.86","4.22","2.10","1.69","20.8%","9.9%","10.9%",".289","1.69",".338","66.9%","147","134","111","5.48","5.13","0.36","4.36","4.07","20116","676534"
"Daniel Norris","- - -","10.13","4.45","2.28","1.69","26.4%","11.6%","14.8%",".210","1.26",".248","64.0%","134","132","101","5.22","5.14","0.08","3.99","3.69","13475","596057"
"Garrett Hill","DET","5.97","4.33","1.38","1.19","15.2%","11.0%","4.2%",".230","1.36",".247","76.2%","105","133","142","4.03","5.15","-1.12","5.56","5.31","25097","682051"
"Erick Fedde","WSN","6.66","4.11","1.62","1.49","16.4%","10.1%","6.3%",".289","1.63",".320","69.3%","145","128","118","5.81","5.15","0.66","4.74","5.00","17425","607200"
"Noe Ramirez","ARI","9.18","4.68","1.96","1.62","23.7%","12.1%","11.6%",".242","1.42",".286","68.4%","127","133","111","5.22","5.15","0.07","4.44","4.07","12800","598287"
"Craig Stammen","SDP","7.75","2.21","3.50","1.99","19.8%","5.6%","14.1%",".273","1.35",".298","78.8%","114","129","93","4.43","5.15","-0.73","3.70","3.50","7274","489334"
"Michael Grove","LAD","7.36","3.07","2.40","1.84","18.0%","7.5%","10.5%",".260","1.43",".280","62.5%","116","127","119","4.60","5.16","-0.56","4.77","4.56","23221","675627"
"Ralph Garza","TBR","4.37","4.11","1.06","1.03","11.1%","10.5%","0.7%",".281","1.54",".298","83.3%","89","135","135","3.34","5.17","-1.83","5.29","5.34","17682","621248"
"Max Castillo","- - -","8.47","3.43","2.47","1.83","21.8%","8.8%","12.9%",".248","1.35",".278","61.6%","145","130","103","5.95","5.17","0.78","4.07","4.01","21956","666721"
"Carlos Hernandez","KCR","5.63","4.98","1.13","1.13","13.2%","11.7%","1.5%",".308","1.84",".339","59.4%","182","132","146","7.39","5.20","2.19","5.72","5.54","22713","672578"
"Louis Head","- - -","8.16","4.71","1.73","1.26","18.8%","10.9%","8.0%",".271","1.64",".318","69.0%","152","130","139","6.28","5.21","1.07","5.56","4.64","13259","545343"
"Sean Poppen","ARI","6.91","3.77","1.83","1.57","18.3%","10.0%","8.3%",".252","1.36",".275","75.8%","107","134","122","4.40","5.21","-0.81","4.90","4.52","19583","664092"
"Glenn Otto","TEX","7.10","4.11","1.73","1.39","18.2%","10.6%","7.7%",".232","1.33",".255","72.9%","119","130","123","4.64","5.21","-0.56","4.82","4.83","21366","657248"
"Sean Reid-Foley","NYM","7.20","6.30","1.14","0.90","18.2%","15.9%","2.3%",".194","1.40",".222","66.2%","139","131","149","5.40","5.21","0.19","5.98","5.36","17034","656887"
"Kyle Muller","ATL","8.76","5.84","1.50","1.46","20.3%","13.6%","6.8%",".255","1.70",".297","54.9%","197","133","111","8.03","5.22","2.81","4.43","4.96","20167","666205"
"Devin Smeltzer","MIN","5.12","2.43","2.11","1.66","13.9%","6.6%","7.3%",".251","1.22",".252","82.8%","96","133","127","3.71","5.23","-1.52","4.97","4.99","19487","656970"
"Luke Farrell","- - -","8.40","4.20","2.00","1.80","20.0%","10.0%","10.0%",".286","1.67",".326","72.1%","132","130","115","5.40","5.25","0.15","4.62","4.45","15101","608652"
"Austin Adams","SDP","7.71","11.57","0.67","0.00","22.2%","33.3%","-11.1%",".000","1.29",".000","100.0%","0","132","131","0.00","5.26","-5.26","5.26","7.50","13801","613534"
"JoJo Romero","- - -","9.37","5.51","1.70","1.65","25.4%","14.9%","10.4%",".228","1.41",".270","74.5%","124","132","92","4.96","5.26","-0.30","3.68","3.99","19574","668941"
"Pedro Baez","HOU","7.71","11.57","0.67","0.00","12.5%","18.8%","-6.3%",".385","3.43",".455","25.0%","302","135","199","11.57","5.26","6.32","7.79","6.54","5420","520980"
"Chad Kuhl","COL","7.23","3.81","1.90","1.64","17.8%","9.4%","8.4%",".280","1.55",".310","69.4%","125","125","119","5.72","5.26","0.46","4.78","4.80","14975","641771"
"Jacob Barnes","- - -","4.84","3.63","1.33","1.21","12.4%","9.3%","3.1%",".267","1.43",".282","67.1%","147","135","128","5.64","5.26","0.38","5.04","4.83","12323","606930"
"Bryan Garcia","DET","7.52","4.43","1.70","1.33","20.2%","11.9%","8.3%",".197","1.18",".216","83.3%","92","136","126","3.54","5.28","-1.74","4.96","4.80","19457","650530"
"Yoan Lopez","NYM","8.18","4.09","2.00","1.64","19.6%","9.8%","9.8%",".311","1.73",".364","69.8%","148","133","130","5.73","5.29","0.43","5.22","4.31","17181","661255"
"T.J. McFarland","STL","4.41","3.03","1.45","1.38","11.0%","7.6%","3.4%",".318","1.62",".333","60.4%","167","135","117","6.61","5.32","1.30","4.69","4.56","3237","519008"
"Ronel Blanco","HOU","9.95","5.68","1.75","1.42","21.9%","12.5%","9.4%",".296","1.89",".368","69.0%","185","137","131","7.11","5.32","1.78","5.14","4.48","19407","669854"
"Jason Alexander","MIL","5.78","3.52","1.64","1.51","14.3%","8.7%","5.6%",".304","1.62",".329","70.7%","134","132","113","5.40","5.34","0.06","4.53","4.72","19666","669920"
"Adrian Martinez","OAK","8.27","2.97","2.79","2.03","20.5%","7.3%","13.1%",".291","1.53",".327","67.3%","167","141","104","6.24","5.35","0.89","4.11","4.16","21023","661309"
"Justin Bruihl","LAD","4.94","2.28","2.17","1.52","13.0%","6.0%","7.0%",".242","1.18",".243","78.7%","96","132","129","3.80","5.35","-1.55","5.16","4.69","23779","677865"
"Pedro Avila","SDP","11.25","2.25","5.00","2.25","27.8%","5.6%","22.2%",".188","1.00",".200","55.6%","116","135","81","4.50","5.36","-0.86","3.22","2.57","18864","658648"
"Austin Warren","LAA","5.06","2.81","1.80","1.69","12.9%","7.1%","5.7%",".292","1.50",".302","70.7%","142","133","131","5.63","5.36","0.26","5.15","4.87","24937","681810"
"Ryan McKenna","BAL","0.00","6.75","0.00","0.00","0.0%","10.0%","-10.0%",".556","4.50",".556","66.7%","353","137","251","13.50","5.36","8.14","9.80","7.60","19928","663630"
"Norge Ruiz","OAK","8.53","3.32","2.57","1.89","19.1%","7.4%","11.7%",".353","1.95",".413","68.9%","190","142","113","7.11","5.38","1.73","4.43","4.00","19580","650204"
"Luis Frias","ARI","7.41","9.00","0.82","0.53","15.6%","18.9%","-3.3%",".319","2.35",".386","53.0%","259","139","163","10.59","5.41","5.18","6.56","6.13","21997","666818"
"Ryan Pepiot","LAD","10.40","6.69","1.56","1.49","26.3%","16.9%","9.4%",".200","1.46",".244","86.1%","88","133","133","3.47","5.42","-1.96","5.31","4.96","26221","686752"
"Jeremy Beasley","TOR","11.40","3.00","3.80","2.40","29.7%","7.8%","21.9%",".246","1.27",".294","77.9%","125","139","100","4.80","5.45","-0.65","3.95","3.01","20205","676886"
"Bennett Sousa","CHW","5.31","4.43","1.20","1.33","12.5%","10.4%","2.1%",".294","1.72",".314","50.3%","215","135","137","8.41","5.47","2.94","5.38","5.04","21345","656986"
"Angel De Jesus","DET","4.97","2.84","1.75","1.42","13.0%","7.4%","5.6%",".188","1.03",".179","98.4%","55","141","153","2.13","5.48","-3.35","6.00","5.05","22323","669804"
"Nicholas Padilla","CHC","5.40","10.80","0.50","0.00","11.1%","22.2%","-11.1%",".286","2.40",".333","75.0%","138","141","181","5.40","5.51","-0.11","7.29","7.38","21327","656820"
"Dallas Keuchel","- - -","6.68","4.60","1.45","1.63","14.9%","10.2%","4.6%",".346","2.06",".384","51.1%","232","138","120","9.20","5.52","3.68","4.72","4.96","9434","572971"
"Chi Chi Gonzalez","- - -","5.87","2.74","2.14","1.96","15.2%","7.1%","8.1%",".304","1.52",".319","71.4%","148","138","117","5.87","5.55","0.32","4.65","4.75","14663","592346"
"James Naile","STL","5.00","2.00","2.50","2.00","13.5%","5.4%","8.1%",".229","1.11",".214","69.4%","126","141","104","5.00","5.56","-0.56","4.15","4.15","18186","664942"
"Caleb Smith","ARI","8.36","5.01","1.67","1.80","21.5%","12.9%","8.6%",".218","1.37",".235","80.1%","100","143","129","4.11","5.57","-1.46","5.15","4.62","14875","592761"
"Ian Kennedy","ARI","7.87","3.93","2.00","1.97","19.0%","9.5%","9.5%",".273","1.57",".299","72.8%","131","144","126","5.36","5.58","-0.21","5.06","4.57","6986","453178"
"Elvis Peguero","LAA","6.23","2.60","2.40","2.08","15.6%","6.5%","9.1%",".319","1.62",".339","53.6%","170","139","107","6.75","5.59","1.16","4.22","4.08","21652","665625"
"Yusei Kikuchi","TOR","11.09","5.19","2.14","2.06","27.3%","12.8%","14.5%",".240","1.50",".292","72.8%","135","143","103","5.19","5.62","-0.43","4.07","4.02","20633","579328"
"Miguel Yajure","PIT","5.92","5.92","1.00","1.11","13.4%","13.4%","0.0%",".307","1.93",".341","51.3%","215","140","143","8.88","5.62","3.26","5.72","5.50","21111","664337"
"Genesis Cabrera","STL","6.45","4.03","1.60","1.61","16.5%","10.3%","6.2%",".229","1.32",".238","75.3%","117","143","122","4.63","5.62","-0.99","4.88","4.61","17490","650893"
"Tyson Miller","TEX","6.75","6.75","1.00","0.84","14.3%","14.3%","0.0%",".348","2.25",".405","48.8%","282","142","152","10.97","5.64","5.33","5.95","5.55","19976","668338"
"Jonathan Heasley","KCR","6.06","4.07","1.49","1.64","15.1%","10.1%","4.9%",".262","1.49",".276","69.9%","130","144","140","5.28","5.67","-0.39","5.49","5.30","22224","669169"
"Ronald Bolanos","KCR","5.89","5.89","1.00","0.98","13.8%","13.8%","0.0%",".278","1.75",".310","80.7%","109","144","146","4.42","5.68","-1.26","5.71","5.29","20041","671790"
"Stephen Strasburg","WSN","9.64","3.86","2.50","1.93","21.7%","8.7%","13.0%",".400","2.14",".500","41.7%","336","141","112","13.50","5.68","7.82","4.48","4.17","10131","544931"
"Brennan Bernardino","SEA","0.00","7.71","0.00","0.00","0.0%","15.4%","-15.4%",".273","2.14",".273","40.0%","106","150","210","3.86","5.68","-1.83","8.22","7.69","16835","657514"
"Spencer Patton","TEX","6.43","3.86","1.67","1.29","17.2%","10.3%","6.9%",".167","1.00",".167","78.9%","99","143","135","3.86","5.68","-1.83","5.31","4.46","12361","607359"
"Simeon Woods Richardson","MIN","5.40","3.60","1.50","1.80","15.0%","10.0%","5.0%",".167","1.00",".143","55.6%","93","146","124","3.60","5.71","-2.11","4.89","5.49","24494","680573"
"Hansel Robles","BOS","7.66","5.11","1.50","1.82","18.9%","12.6%","6.3%",".258","1.58",".282","62.5%","142","146","123","5.84","5.75","0.09","4.85","4.70","11801","570663"
"Angel Zerpa","KCR","2.45","2.45","1.00","1.64","6.8%","6.8%","0.0%",".220","1.09",".194","97.8%","40","146","127","1.64","5.75","-4.11","5.00","5.51","22717","672582"
"Zach Logue","OAK","6.63","3.16","2.10","2.05","16.3%","7.8%","8.6%",".289","1.54",".306","64.1%","181","152","135","6.79","5.76","1.03","5.32","5.01","20231","656657"
"Anibal Sanchez","WSN","6.23","4.28","1.45","1.69","16.4%","11.3%","5.1%",".216","1.27",".216","78.6%","107","143","132","4.28","5.77","-1.48","5.27","5.26","3284","434671"
"Evan Lee","WSN","7.27","7.27","1.00","1.04","16.3%","16.3%","0.0%",".257","1.85",".296","76.9%","104","143","157","4.15","5.77","-1.61","6.32","5.76","24988","681885"
"Yennier Cano","- - -","10.50","8.00","1.31","1.50","21.6%","16.5%","5.2%",".325","2.33",".411","51.5%","299","148","125","11.50","5.78","5.72","4.93","4.81","25911","666974"
"Tucker Davidson","- - -","5.71","6.06","0.94","1.21","13.6%","14.4%","-0.8%",".263","1.71",".285","64.5%","169","145","147","6.75","5.79","0.96","5.83","5.95","19871","656353"
"Junior Fernandez","- - -","6.75","5.79","1.17","1.45","16.7%","14.3%","2.4%",".254","1.61",".278","93.3%","61","146","122","2.41","5.79","-3.38","4.89","4.84","18496","658551"
"Dauri Moreta","CIN","9.16","3.05","3.00","2.35","24.4%","8.1%","16.3%",".224","1.17",".234","71.4%","126","136","110","5.40","5.80","-0.40","4.38","3.60","21101","664294"
"Jose Alvarez","SFG","8.80","5.28","1.67","1.76","19.7%","11.8%","7.9%",".262","1.70",".298","75.6%","134","152","121","5.28","5.85","-0.57","4.85","4.41","5358","501625"
"Josiah Gray","WSN","9.32","4.00","2.33","2.30","23.7%","10.2%","13.6%",".237","1.36",".256","80.4%","125","145","114","5.02","5.86","-0.83","4.57","4.27","24580","680686"
"Michael Kelly","PHI","9.00","2.25","4.00","2.25","25.0%","6.3%","18.8%",".214","1.00",".222","100.0%","56","143","112","2.25","5.86","-3.61","4.46","3.49","12791","547184"
"Kodi Whitley","STL","8.53","6.39","1.33","1.42","20.3%","15.3%","5.1%",".229","1.58",".265","72.9%","143","149","136","5.68","5.88","-0.19","5.46","4.91","19731","676831"
"Keynan Middleton","ARI","7.94","1.59","5.00","2.65","21.7%","4.3%","17.4%",".246","1.12",".244","53.8%","129","151","106","5.29","5.88","-0.58","4.23","3.68","15264","641871"
"Tommy Henry","ARI","6.89","4.02","1.71","1.91","17.6%","10.2%","7.3%",".260","1.45",".274","75.4%","131","151","124","5.36","5.88","-0.52","4.97","4.93","26285","674072"
"Patrick Murphy","WSN","6.35","12.71","0.50","0.00","11.8%","23.5%","-11.8%",".308","2.82",".364","62.5%","158","147","187","6.35","5.94","0.42","7.50","7.20","19712","641907"
"Tyler Gilbert","ARI","5.24","2.62","2.00","2.10","13.7%","6.8%","6.8%",".244","1.25",".234","70.1%","128","153","129","5.24","5.94","-0.69","5.15","5.15","17964","656457"
"David McKay","- - -","4.05","5.40","0.75","1.35","9.4%","12.5%","-3.1%",".286","1.80",".292","66.0%","180","154","159","6.75","5.96","0.79","6.23","5.93","19814","641853"
"Chase Silseth","LAA","7.53","3.77","2.00","2.20","18.6%","9.3%","9.3%",".284","1.57",".306","69.1%","166","148","108","6.59","5.97","0.62","4.24","4.50","30074","681217"
"Jacob Lemoine","OAK","7.16","3.86","1.86","2.20","17.6%","9.5%","8.1%",".269","1.53",".280","51.5%","206","158","127","7.71","5.99","1.72","4.98","4.48","19785","621082"
"Eduard Bazardo","BOS","6.06","2.20","2.75","2.20","16.9%","6.2%","10.8%",".203","0.98",".182","100.0%","67","153","121","2.76","6.05","-3.30","4.77","4.16","20997","660825"
"Bruce Zimmermann","BAL","5.99","1.47","4.08","2.57","15.3%","3.8%","11.6%",".317","1.48",".322","72.3%","156","155","112","5.99","6.06","-0.07","4.42","4.43","20370","669145"
"Ryan Borucki","- - -","7.46","3.91","1.91","2.13","18.9%","9.9%","9.0%",".245","1.38",".254","73.4%","152","159","113","5.68","6.07","-0.39","4.45","4.19","16350","621366"
"Corey Dickerson","STL","0.00","9.00","0.00","0.00","0.0%","16.7%","-16.7%",".400","3.00",".400","100.0%","0","155","189","0.00","6.11","-6.11","7.59","8.06","10762","572816"
"Andrelton Simmons","CHC","0.00","9.00","0.00","0.00","0.0%","11.1%","-11.1%",".625","6.00",".625","16.7%","1147","156","298","45.00","6.11","38.89","12.03","7.83","10847","592743"
"Orlando Arcia","ATL","0.00","9.00","0.00","0.00","0.0%","25.0%","-25.0%",".000","1.00",".000","100.0%","0","156","262","0.00","6.11","-6.11","10.55","13.30","13185","606115"
"Willians Astudillo","MIA","0.00","9.00","0.00","0.00","0.0%","28.6%","-28.6%",".000","1.00",".000","100.0%","0","152","171","0.00","6.11","-6.11","6.85","10.45","15608","553902"
"Brian Serven","COL","0.00","9.00","0.00","0.00","0.0%","33.3%","-33.3%",".000","1.00",".000","100.0%","0","145","189","0.00","6.11","-6.11","7.59","11.61","19422","661531"
"Xzavion Curry","CLE","2.89","5.79","0.50","0.96","6.4%","12.8%","-6.4%",".325","2.04",".333","69.9%","150","158","177","5.79","6.11","-0.33","6.94","6.91","25595","675540"
"Cole Waites","SFG","6.35","6.35","1.00","1.59","16.0%","16.0%","0.0%",".286","1.76",".313","93.0%","80","158","141","3.18","6.11","-2.94","5.65","5.60","25665","686972"
"Reed Garrett","WSN","5.79","7.71","0.75","0.96","12.2%","16.3%","-4.1%",".325","2.25",".364","68.0%","168","151","157","6.75","6.11","0.64","6.31","5.93","16866","657585"
"Damon Jones","PHI","9.64","9.64","1.00","0.00","19.2%","19.2%","0.0%",".222","1.93",".308","58.3%","238","149","184","9.64","6.11","3.53","7.38","5.70","23310","676103"
"Aaron Fletcher","PIT","4.63","3.09","1.50","1.54","11.5%","7.7%","3.8%",".222","1.20",".216","56.3%","168","152","147","6.94","6.11","0.83","5.91","5.00","22052","667465"
"Parker Markel","OAK","9.00","15.00","0.60","0.00","23.1%","38.5%","-15.4%",".125","2.00",".200","100.0%","0","161","194","0.00","6.11","-6.11","7.59","9.51","12106","571917"
"Michael Pineda","DET","5.01","1.54","3.25","2.51","13.0%","4.0%","9.0%",".302","1.41",".294","73.2%","150","158","122","5.79","6.13","-0.35","4.80","4.84","5372","501381"
"Jackson Tetreault","WSN","3.86","4.29","0.90","1.71","9.4%","10.4%","-1.0%",".267","1.57",".260","65.7%","128","153","145","5.14","6.16","-1.02","5.80","6.03","20565","676194"
"Javy Guerra","- - -","5.00","5.50","0.91","1.50","12.2%","13.4%","-1.2%",".229","1.50",".228","71.4%","132","160","156","5.00","6.17","-1.17","6.14","5.75","17292","642770"
