Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Freddy Peralta","MIL",176.2,108.38772864930343,,,,112.53719869706842,105.6342213114754,79.41935877862598,,,102.25498059508406,104.30470245795604,106.82167529107365,"Freddy Peralta",18679,642547
"Cole Ragans","KCR",61.2,109.42382022471911,,96.28235294117647,,121.49864864864864,,103.50386473429951,105.40884057971016,,108.8084543761639,100.44040968342645,106.7336312849162,"Cole Ragans",21846,666142
"Ryan Weathers","MIA",38.1,95.92433566433567,91.66260869565218,,,112.83566433566432,,106.79589473684209,,,102.74546875000003,102.915,106.72734375000002,"Ryan Weathers",23796,677960
"Ronny Henriquez","MIA",73,119.20790697674416,117.68833333333333,,,111.11779632721205,,89.06593749999998,,,110.04683937823829,95.95651122625216,106.5647841105354,"Ronny Henriquez",24094,678692
"Ben Joyce","LAA",4.1,111.144,110.86000000000001,,,115.48,,113.12,,,111.16628571428572,98.47628571428571,106.56371428571428,"Ben Joyce",31461,690829
"Garrett Cleavinger","TBR",61.1,120.63669724770642,99.27331269349847,106.936,,118.17917431192656,,,,,111.39150622876555,99.95519818799548,106.54785956964894,"Garrett Cleavinger",17897,664076
"Hoby Milner","TEX",70.1,105.7065882352941,111.631947368421,,,103.73532338308456,,102.03681592039801,,,106.39509106678226,105.22477016478753,106.45731136166525,"Hoby Milner",13346,571948
"Brenan Hanifee","DET",60,75.2977981651376,104.93709030100337,,,108.95190000000001,,89.66750000000002,,,101.73696712619298,105.00778366914102,106.41115588547187,"Brenan Hanifee",22304,669724
"David Robertson","PHI",17.2,,82.8253333333333,101.46131578947369,,108.70937500000001,,84.02666666666666,118.74843137254904,,106.95940397350992,96.08158940397354,106.40761589403974,"David Robertson",8241,502085
"Clay Holmes","NYM",165.2,73.43455782312924,101.23643424536628,93.06995633187775,,117.06081236326735,,105.2733333333333,,,104.43792150225337,101.0086494288857,106.39670586302681,"Clay Holmes",13649,605280
"A.J. Minter","NYM",11,108.93815789473686,,111.33609195402299,,,,93.22555555555556,,,108.65239130434783,97.11086956521741,106.39271739130434,"A.J. Minter",18655,621345
"Cody Bolton","CLE",2,81.92,108.18,86.46,,126.44,,,,,108.96952380952382,102.87904761904761,106.32523809523809,"Cody Bolton",23265,675989
"Pierson Ohl","MIN",30,88.20292035398231,100.13,88.833125,,,78.61870192307691,102.55024390243902,,,93.84980928733857,114.52419519309639,106.24947067441602,"Pierson Ohl",30179,701487
"Casey Legumina","SEA",49.2,109.40082138475772,95.26484673291175,,,123.27178282567544,,87.92131868131868,,,107.47318458748502,101.80718381319159,106.20358497870691,"Casey Legumina",25921,668984
"Mason Fluharty","TOR",52.2,,121.44,115.54891999999995,,121.29221288515413,,,,,117.98497663551407,89.73296728971964,106.18710280373834,"Mason Fluharty",31553,689254
"Tyler Zuber","- - -",12,99.75676470588235,101.68733333333333,88.72,,122.10408963585431,,92.57411764705881,,,110.13421006372226,100.10653702482969,106.16270416758223,"Tyler Zuber",20379,676604
"Hunter Barco","PIT",3,,101.5,,96.35230769230769,95.8,,,,,98.80608695652174,109.96217391304349,106.07043478260871,"Hunter Barco",33174,682995
"Blake Treinen","LAD",26.2,87.45868852459017,101.40973684210526,96.43298245614035,,130.1759336099585,,,,,112.7560469667319,98.47084148727983,106.0647358121331,"Blake Treinen",12572,595014
"Joe Ryan","MIN",171,106.60756643356642,101.26566878980893,,92.16298412698413,100.71610162130862,116.26277777777779,,,,103.44091389771225,105.82673027225701,105.90543401933337,"Joe Ryan",21390,657746
"Ryne Nelson","ARI",154,115.04436435124508,,91.75953642384107,,101.81334603717819,100.14988847583643,83.60228571428571,,,108.05603726193631,99.76993869963987,105.89839481064148,"Ryne Nelson",26253,669194
"Pablo López","MIN",75.2,89.69121387283238,108.83121951219512,,,85.73037878787879,95.71419354838709,102.29063670411985,,,93.36568924302787,112.26892430278886,105.89768924302786,"Pablo Lopez",17085,641154
"Parker Messick","CLE",39.2,93.93599999999999,83.98,,,99.7156043956044,98.1967088607595,101.19438356164383,,,95.70253205128206,108.86298076923077,105.83641025641025,"Parker Messick",31986,800048
"Ryan Pepiot","TBR",167.2,112.18800328677074,98.36636363636364,96.94497354497354,,98.74578833693305,109.43191011235952,116.53798518518516,,,109.4701557863501,96.73773738872403,105.82977744807125,"Ryan Pepiot",26221,686752
"Jacob Latz","TEX",85.2,108.25862573099417,,,,99.35228286251782,82.4808413901228,99.37758513931887,,,102.68437036480314,101.74072089367218,105.75972075646193,"Jacob Latz",21306,656641
"Jesus Tinoco","MIA",19.1,88.13935483870969,99.58824742268041,,,109.0790625,,82.71217391304347,,,99.9221926910299,105.63833887043188,105.65295681063121,"Jesus Tinoco",16300,622786
"Frankie Montas","NYM",38.2,88.93441860465114,101.99369230769231,95.77805555555555,122.21424657534246,116.26806007509389,,,,,106.13395871454202,99.89615945359748,105.64386408087545,"Frankie Montas",14309,593423
"Tyler Phillips","MIA",77.2,79.15656565656565,89.80926136363635,,103.78315789473685,109.03175564853557,102.29602178830261,,,,98.47664257585012,106.69706398147424,105.58955079963448,"Tyler Phillips",20629,663969
"Matt Svanson","STL",60.1,90.01866666666666,103.07019780219778,99.27620253164558,,124.81367164179099,,,,,110.00409937888199,99.76569358178054,105.56511387163563,"Matt Svanson",29629,694335
"Caleb Freeman","CHW",3.1,93.59235294117649,,,,149.55200000000002,105.15714285714287,,,,109.09275362318841,107.32405797101448,105.52811594202899,"Caleb Freeman",26255,673965
"Chris Sale","ATL",125.2,96.61194835680749,119.51914285714284,,,115.84765385667399,,100.22255033557047,,,106.74592500211435,105.0918618241338,105.52045592741672,"Chris Sale",10603,519242
"Braydon Fisher","TOR",50,75.09108695652174,,76.65923076923077,,122.87509979629101,108.67071183486742,,,,105.71265815538729,100.19054494784022,105.49568937596501,"Braydon Fisher",24609,680755
"Ben Bowden","ATH",10.2,94.81290909090909,,,,123.85132075471698,118.66,98.01636363636364,,,103.67497326203205,106.64823529411767,105.47614973262034,"Ben Bowden",20198,641386
"Richard Fitts","BOS",45,101.33453900709219,98.2478125,,,106.44024518344649,103.80051282051282,93.84947368421052,,,103.09100217875137,101.48391341412189,105.46472274267536,"Richard Fitts",30160,690916
"Caleb Ferguson","- - -",65.1,103.44437689969604,118.10033057851243,112.922868852459,,,97.48406115573982,,,,107.77835172766424,99.84912808256118,105.46248500000902,"Caleb Ferguson",19349,657571
"Edwin Díaz","NYM",66.1,103.18910714285714,,,,116.84407920792077,,91.46,,,109.65515492957749,93.2823849765258,105.40386854460097,"Edwin Diaz",14710,621242
"Tim Mayza","- - -",16.2,98.204,103.51922330097086,,,97.20622222222222,,,,,101.54332225913622,103.21142857142857,105.38644518272426,"Tim Mayza",15042,641835
"Emilio Pagán","CIN",68.2,115.64996941896027,,101.08994974874372,111.20548837209304,,,,,,112.1090498588899,96.7818250235183,105.26809031044215,"Emilio Pagan",14771,641941
"Victor Vodnik","COL",50.2,93.8346019417476,,104.95590909090907,,111.19133333333333,,94.65625,,,96.8394989106754,102.28023965141611,105.2672331154684,"Victor Vodnik",24614,680767
"Tyler Kinley","- - -",72.2,66.58207142857144,,,,116.1123938735544,131.39373223055057,100.16,,,106.41895555346565,99.74995090755196,105.15939012508228,"Tyler Kinley",18297,641755
"Luis Severino","ATH",162.2,106.51735099337748,96.36996478873239,97.35513626834381,,132.8092738853503,,92.94662068965516,,,109.6434078417003,97.20252839868084,105.11240014657379,"Luis Severino",15890,622663
"Connor Brogdon","LAA",47,107.03704545454546,,99.16250000000002,,,,106.95573863636368,,,105.76948379351742,100.22482593037215,105.10859543817527,"Connor Brogdon",21205,641401
"Jesse Scholtens","TBR",8.1,83.32847457627119,,,98.5125,105.07126436781608,,,,,96.32542168674699,109.6668674698795,105.10289156626507,"Jesse Scholtens",19205,669947
"Tyler Holton","DET",78.2,94.12199999999999,111.48308300395256,94.42737142857142,,118.3284651162791,145.55756097560976,86.29337278106512,,,103.16228326324641,102.73871850294371,105.09205197645076,"Tyler Holton",26231,663947
"Kyle Bradish","BAL",32,80.50472727272728,85.45938650306748,,,108.69834394904458,109.00874999999999,,,,94.77520325203251,110.99796747967481,105.06573170731708,"Kyle Bradish",24586,680694
"Juan Morillo","ARI",34.1,111.86544827586205,122.67547826086957,,,120.17446153846154,,81.2580487804878,,,111.31788273615633,93.76293159609118,105.0595114006514,"Juan Morillo",21924,666661
"Brock Burke","LAA",61.2,97.34686774941996,107.9920987654321,,,102.19660780158537,,108.1545945945946,,,102.16563477746504,102.40401612773695,105.04487183404534,"Brock Burke",17968,656271
"Steven Wilson","CHW",55.1,95.95092024539879,,98.36363636363636,,100.08138053097342,,95.25942857142857,,,98.34797938144332,103.37358762886599,104.99841237113398,"Steven Wilson",20353,621051
"Anthony DeSclafani","ARI",38.2,85.76962264150943,101.35421487603307,,98.06651162790698,92.84929923883307,,,115.96857142857142,,98.74789034480003,104.36721608894385,104.98550831194108,"Anthony DeSclafani",13050,543101
"Trevor Richards","- - -",5.2,82.87794117647059,,,,102.315,,123.97666666666666,,,97.76343943412908,110.33669319186559,104.95273209549073,"Trevor Richards",19309,670950
"Braxton Ashcraft","PIT",69.2,86.18556574923548,112.28256097560975,,,102.04325581395351,135.28853448275862,82.43542857142857,,,105.25775930834287,100.75947032200068,104.86929948939857,"Braxton Ashcraft",23793,677952
"Blade Tidwell","NYM",15,102.08512396694215,102.92912280701755,76.58,,116.37033898305086,,104.80199999999999,,,107.39870550161814,95.4793639531989,104.8293154095096,"Blade Tidwell",31701,694918
"Bobby Miller","LAD",5,90.19935483870968,112.08769230769232,,,121.08363636363637,113.41125000000001,107.4025,,,106.81017241379311,102.17844827586205,104.8248275862069,"Bobby Miller",27483,676272
"Jordan Romano","PHI",42.2,102.37348837209298,,,,102.79746606334842,,,,,102.64120000000001,100.68845714285712,104.82034285714289,"Jordan Romano",16122,605447
"José Ruiz","- - -",16.1,92.83043478260869,97.70212765957447,,,105.356,101.3534831460674,101.3517391304348,,,97.66900395214702,106.439606654561,104.73902878658407,"Jose Ruiz",14552,614179
"Joel Payamps","- - -",26.1,106.88981595092025,91.14272727272727,85.36,,104.76224047796862,,87.485,,,103.38169265033409,101.93968819599114,104.71131403118041,"Joel Payamps",14332,606303
"Jonathan Bowlan","KCR",44.1,105.2852335571439,99.09362389023404,,,109.35182394658341,94.66736607142859,88.45836065573769,,,103.10962861072902,101.98519944979365,104.64151306740027,"Jonathan Bowlan",24607,680742
"Chris Paddack","- - -",158,94.79620811287478,90.50991150442479,81.84211111111111,,86.37688847660276,83.16606490465038,97.67538205980067,,,92.23908228494383,112.29808663598664,104.59379480157129,"Chris Paddack",20099,663978
"Max Scherzer","TOR",85,92.23047477744807,,94.90814814814814,,105.87550151975687,96.98206060606064,86.24676923076925,,,96.18283571915477,107.67304703476485,104.57451942740285,"Max Scherzer",3137,453286
"Gregory Soto","- - -",60.1,101.31890410958904,112.37120147874307,,108.3,122.10432606941085,,,,,116.07119156854058,91.58543247850066,104.5086151204953,"Gregory Soto",19677,642397
"Carmen Mlodzinski","PIT",99,87.4433554817276,116.85908713692946,87.71999999999998,116.50536000000001,107.14696517037255,104.69385714285714,,,,104.28949889853553,100.33821327959524,104.50736566346094,"Carmen Mlodzinski",27572,669387
"Enyel De Los Santos","- - -",66,86.95296296296297,,,,104.35995529563662,,85.2617857142857,,,92.93537610820373,111.1850886562956,104.48500571128163,"Enyel De Los Santos",18403,660853
"Justin Topa","MIN",60,,98.27091428571428,82.34765306122449,,115.72302037312866,,81.39082191780821,,,97.62674951281669,110.83448313596156,104.40475448101589,"Justin Topa",15145,623437
"Nathan Eovaldi","TEX",130,93.95319444444446,105.64989690721649,89.16332467532469,98.68750830564784,92.895,105.08812664907651,,,,97.26031331592692,105.7432898172324,104.40327937336812,"Nathan Eovaldi",9132,543135
"Lucas Erceg","KCR",61.1,92.58249999999998,114.58040201005025,,,110.15243816254419,,93.87888198757763,,,102.15384773662547,102.16771604938269,104.35866255144037,"Lucas Erceg",19360,668674
"Mason Englert","TBR",44.2,95.10571428571428,97.11483333333331,97.553,,97.485,89.81746478873241,103.3816935483871,,,98.1889068825911,106.71581646423749,104.33927125506072,"Mason Englert",22288,669438
"Ethan Roberts","CHC",9,,78.34571428571428,94.54518518518518,,116.4433734939759,,,,,106.3795833333333,98.1097222222222,104.28708333333336,"Ethan Roberts",24930,681799
"Paul Blackburn","- - -",39,102.74344827586208,95.1975369458128,96.12382022471911,,105.45763351134846,101.66214285714287,82.8603076923077,,,97.26942292992487,105.97244288011925,104.2708326501233,"Paul Blackburn",14739,621112
"Wander Suero","ATL",6.1,,,116.91907407407406,,,100.38,73.04125,,,106.65276595744682,98.2222695035461,104.20198581560284,"Wander Suero",15855,593833
"José Fermin","LAA",34.1,95.436125,101.76285714285713,,,109.70517350157729,,95.42,,,101.88653295128938,101.0186246418338,104.19412607449854,"Jose Fermin",33908,820862
"Bennett Sousa","HOU",50.2,93.27315254237288,96.99,,,116.84619385342792,,,,,107.1163157894737,99.49052631578944,104.13886426592796,"Bennett Sousa",21345,656986
"Tylor Megill","NYM",68.1,117.1803838771593,103.53537190082645,,,99.78161616161616,95.45905882352943,100.90584269662922,,,107.67055194805188,97.29258116883112,104.1175487012987,"Tylor Megill",21318,656731
"Bryan King","HOU",68,90.44201526717555,89.1259649122807,,,110.95299435028251,88.03333333333332,81.25600000000001,,,96.90839779005528,110.45351749539599,104.09799263351739,"Bryan King",25890,687911
"Hunter Bigge","TBR",15,93.3264077669903,102.5375,,75,100.9405882352941,93.4076923076923,,,,96.99629955947137,104.82132158590309,104.04035242290749,"Hunter Bigge",26259,685801
"Troy Melton","DET",45.2,107.45939393939395,106.68050632911392,103.11605633802817,111.68264150943396,105.05688311688311,105.7337142857143,,,,106.59713864186229,96.69855996207413,104.02394723075916,"Troy Melton",31807,675512
"Brendon Little","TOR",68.1,80.2675,115.93670212765954,90.21814432989689,,,,,123.28010563380285,,117.16636363636364,81.7010876623377,104.0148214285714,"Brendon Little",21574,663893
"Camilo Doval","- - -",65.1,,88.4961038961039,86.66418511066398,,123.57321672967865,,,,,104.38582123829713,98.96904995125848,103.95937728819261,"Camilo Doval",21992,666808
"Rico Garcia","- - -",34.1,105.69792207792209,,,,106.91660714285715,119.29122807017545,87.04682170542637,,,104.46788337475911,100.69782120814365,103.95244818052336,"Rico Garcia",20023,670329
"Hayden Wesneski","HOU",32,80.6843956043956,97.66000000000001,86.24862068965517,,117.49119999999999,95.188085106383,93.71116279069767,,,94.6199604743083,110.22818181818181,103.92916996047431,"Hayden Wesneski",27581,669713
"Nolan Hoffman","PHI",1,,81.38,95.08,,,117,77.64,,,91.5923076923077,108.81153846153848,103.85230769230769,"Nolan Hoffman",23381,676510
"Michael McGreevy","STL",95.2,82.3062234042553,97.69421383647799,82.74624999999999,,95.30067824648471,98.19729672580699,82.40039735099337,,,90.28396492063894,110.46641072956874,103.84786456194793,"Michael McGreevy",29869,700241
"Drew Sommers","DET",3,93.584,98.24882352941177,,,101.27333333333333,,82.84,,,98.57558441558443,101.50103896103896,103.81974025974024,"Drew Sommers",32026,805427
"Génesis Cabrera","- - -",42.2,103.50193548387097,96.05153846153847,109.92657534246575,112.25849462365592,,101.3482014388489,,,,103.56698982904453,100.41140566141534,103.72919111763079,"Genesis Cabrera",17490,650893
"Scott Alexander","- - -",17.2,,97.45970588235294,,,107.79353846153849,,87.38136363636363,,,98.18894568690095,102.83482428115015,103.7226837060703,"Scott Alexander",10591,518397
"Nick Pivetta","SDP",181.2,96.26532012195122,89.92017699115046,83.21588932806326,79.848,113.5734533551555,94.85850707850707,,,,97.9044099913867,109.27569910996273,103.7193913293138,"Nick Pivetta",15454,601713
"Clarke Schmidt","NYY",78.2,95.42199999999997,86.10040000000001,90.04883064516129,,110.60384839650146,,,119.68304932735424,,100.98815873015876,102.72976190476194,103.66598412698416,"Clarke Schmidt",19899,657376
"Luis Morales","ATH",48.2,89.25339534883719,,,,133.67373525284546,,72.76018691588786,,,102.70689707104093,99.55916697770878,103.64795156073718,"Luis Morales",32227,806960
"Cade Cavalli","WSN",48.2,102.0789430894309,114.06930555555556,104.81720000000001,,89.14,,104.73962616822429,112.06808333333333,,108.31933333333332,94.2718271604938,103.57560493827158,"Cade Cavalli",27473,676917
"Grant Anderson","MIL",69.2,107.63777202072542,107.9738888888889,,,100.68836772983113,,85.91826086956523,,,103.97740800000005,102.81367999999999,103.57264000000008,"Grant Anderson",20546,681982
"Ryan Zeferjahn","LAA",57,118.06687141500475,,110.39729931412896,,129.2621240471241,,,,,120.92358475173651,83.6053263846464,103.54170768522265,"Ryan Zeferjahn",25420,666171
"Hunter Dobbins","BOS",61,84.47549071618039,104.38000000000001,,98.27506172839504,108.94821839080461,106.92714285714285,,,,97.8180965297963,104.58482029864531,103.53799993703892,"Hunter Dobbins",30240,690928
"Eduard Bazardo","SEA",78.2,92.52857142857142,102.67577464788731,100.57333333333334,89.59439999999998,110.10622137404577,,,,,104.110408496732,103.85462418300652,103.50060457516342,"Eduard Bazardo",20997,660825
"Porter Hodge","CHC",33,103.19295238095236,,,129.95333333333335,110.34832460732986,,,,,107.26077363896849,93.5857020057307,103.46776504297996,"Porter Hodge",26413,687863
"Casey Mize","DET",149,96.24289637952559,101.58069930069932,,99.34565905096662,80.38579234972678,99.69684523809524,,,,95.65650658733531,106.52951976200595,103.45702507437313,"Casey Mize",20492,663554
"Brandyn Garcia","- - -",14.1,,108.11475862068966,,,127.10253968253967,,75.12,,,116.03711191335739,87.44851985559565,103.41018050541511,"Brandyn Garcia",33568,805299
"Luinder Avila","KCR",14,92.58375000000001,113.08549019607841,,,,107.4557894736842,103.60333333333334,,,104.19767441860466,99.7553488372093,103.35404651162789,"Luinder Avila",24452,679883
"Hunter Brown","HOU",185.1,112.29429333333333,114.75094512195123,101.91073170731705,,93.45618320610689,,89.73567415730335,103.79298113207545,,107.18984417344177,95.07353658536589,103.31539295392953,"Hunter Brown",25880,686613
"Jordan Hicks","- - -",67.1,90.94396396396395,110.55356814701379,,105.08944444444442,114.34127508854782,,,,,109.59849205882354,95.53963486928104,103.24813153594769,"Jordan Hicks",19618,663855
"Mick Abel","- - -",39,104.75862922611057,101.82831294030403,,,110.4162105263158,123.02495121951222,96.3752380952381,,,108.55159365324734,96.0789739384421,103.16816481326201,"Mick Abel",27756,690953
"Yusei Kikuchi","LAA",178.1,97.40795559666977,96.54944444444443,,,91.38691968225947,93.29987394957985,100.4764705882353,,,94.93767171880043,105.56131570461142,103.16405675588517,"Yusei Kikuchi",20633,579328
"Ryan Burr","TOR",2,92.87,,,,92.388,,,,,92.25846153846153,115.45076923076923,103.14307692307692,"Ryan Burr",17536,621114
"Kyle Harrison","- - -",35.2,98.56949438202248,118.9,86.42545454545456,,,93.4560248447205,97.14208333333333,,,96.6755413378414,111.77942997342305,103.04343997567167,"Kyle Harrison",27758,690986
"Jackson Jobe","DET",49,100.39355311355312,111.5686956521739,,,113.19439114391146,106.2825352112676,107.12405405405406,,,108.67506302521005,95.89121848739502,102.97831932773111,"Jackson Jobe",30203,695549
"Chase Lee","DET",37.1,89.543850931677,87.88865979381444,,,119.6324401913876,,76.77333333333334,,,98.72330000000002,107.79476666666666,102.96616666666668,"Chase Lee",29574,695445
"Easton McGee","MIL",14.2,102.89155555555556,91.23098591549297,85.65517241379308,,130.4325,112.20328358208955,80.125,,,100.3263392857143,108.25366071428569,102.94714285714288,"Easton McGee",22176,668834
"Brent Suter","CIN",67.2,109.53142250530784,102.26620155038756,,,82.6129411764706,,106.45203187250998,,,103.85873857389089,99.31520872645685,102.906314428007,"Brent Suter",13942,608718
"Ryan Johnson","LAA",14.2,87,82.45714285714287,102.81360655737706,100.32875,121.06648648648647,,,,,102.7628169014084,103.1360563380282,102.84957746478871,"Ryan Johnson",35325,696270
"Cam Booser","CHW",31,112.12954198473281,,112.78778761061949,,101.27450549450549,,102.81285714285714,,,108.5305078809107,97.75961471103327,102.84574430823119,"Cam Booser",16061,592155
"Bryan Abreu","HOU",71,106.8312121212121,117.08714285714287,,,114.08166666666665,,97.91199999999999,,,110.42687973086623,89.98057190916738,102.84218671152225,"Bryan Abreu",16609,650556
"Robert Stephenson","LAA",10,100.25130434782608,,117.62,98.63333333333333,116.61636363636363,,,,,112.04394736842106,96.99736842105261,102.81763157894736,"Robert Stephenson",13594,596112
"Will Warren","NYY",162.1,97.375347639485,104.49836734693878,,,105.00865051903114,110.84469387755102,86.17490909090908,,,100.29404574696217,99.63031451036454,102.68825589706931,"Will Warren",30182,701542
"Troy Taylor","SEA",6.2,89.9289156626506,,,,125.06479999999999,,83.52000000000001,,,102.90970149253731,101.83029850746266,102.6520895522388,"Troy Taylor",31883,700187
"Huascar Brazobán","NYM",63,92.49307086614175,103.28797843665771,99.88953125000003,,,,109.24197402597403,,,103.75474039862738,96.80157998016635,102.52562754476976,"Huascar Brazoban",6107,623211
"Pierce Johnson","ATL",59,79.49179723502304,,81.9675471698113,,,107.47988522238167,,,,99.76987603305784,104.5436776859504,102.4541115702479,"Pierce Johnson",13435,572955
"Nick Mears","MIL",56.2,97.13088105726868,,,,104.43202247191007,97.23485714285714,,,,100.20216409036858,103.8108442330559,102.44977407847792,"Nick Mears",25376,683232
"Roddery Muñoz","STL",11,97.29589743589743,110.64285714285714,89.86984615384617,,116.44898550724638,,103.13666666666667,,,104.0165789473684,96.06973684210524,102.34947368421051,"Roddery Munoz",25311,682610
"Gunnar Hoglund","ATH",32.1,90.28275510204081,89.36219780219781,,,96.78089552238806,,97.16555555555556,,,93.27474452554745,106.1148905109489,102.31072992700732,"Gunnar Hoglund",31318,680684
"Tyler Mahle","TEX",86.2,98.03339181286552,,91.81772727272727,78.50772845953003,90.48802816901409,,,,,91.07164739884391,110.79218208092485,102.29505780346821,"Tyler Mahle",16358,641816
"Jared Koenig","MIL",66,143.34545454545454,98.855593220339,100.09091891891896,,,143.05308641975313,84.14610526315788,,,105.07782483156879,99.53343599615012,102.22750721847939,"Jared Koenig",27517,657649
"Kevin Gausman","TOR",193,97.30245700245702,118.72,,104.59512752858399,94.22692015209127,,,,,99.78407272727274,102.90812561983472,102.17886280991739,"Kevin Gausman",14107,592332
"Collin Snider","SEA",26.1,97.08200000000002,78.89047619047618,102.75408695652175,,109.23220588235294,106.352,,,,101.37855072463765,107.56186335403727,102.15507246376811,"Collin Snider",23307,676092
"Chad Green","TOR",43.2,99.9099719887955,89.3425,,,101.52629080118695,,,,,100.38406779661014,101.37375706214691,102.14440677966101,"Chad Green",15552,643338
"Tomoyuki Sugano","BAL",157,97.91055214723926,88.84544117647056,90.77029315960912,81.58109634551495,106.57814960629922,86.00706827309234,,,,92.3441764246683,105.69891491022642,102.12505854800948,"Tomoyuki Sugano",35321,608372
"Andrés Muñoz","SEA",62.1,108.09072776280323,118.27333333333334,,,124.81539285714287,,120.00181818181817,,,120.08420123565752,87.4458252427184,102.1100441306267,"Andres Munoz",20373,662253
"AJ Blubaugh","HOU",32,105.136,,90.10000000000001,,111.42636282923942,94.44588235294118,101.9704081632653,,,105.32924518955,97.01669552067578,102.0839834176357,"AJ Blubaugh",31764,805123
"Danny Coulombe","- - -",43,87.2608888888889,93.9771631205674,112.35268965517238,,119.66161969496022,,,130.36,,106.96127056115974,98.74113470337143,102.02660759068915,"Danny Coulombe",13293,543056
"Austin Cox","ATL",21.1,95.4484210526316,110,87.97066666666666,118.25545454545455,95.8142667404538,97.54880000000001,,,,98.02973698432712,103.49418528193122,101.92508061610518,"Austin Cox",24604,680735
"Kody Funderburk","MIN",41,,116.47181434599153,89.23104972375691,,107.98803418803422,,105.94206896551725,,,105.87388362652233,93.63339648173212,101.89851150202975,"Kody Funderburk",24993,681892
"Landen Roupp","SFG",106.2,93.32588235294118,96.43006784260515,82.599,,,103.46585365853657,91.25848580441641,,,97.11380021715532,105.96649294245385,101.86478827361562,"Landen Roupp",30076,694738
"Brandon Walter","HOU",53.2,85.77121019108279,104.24980392156864,89.19659192825112,,109.9697267759563,,97.98899328859062,,,96.717881773399,107.84618226600985,101.81583743842367,"Brandon Walter",26056,687888
"Julian Merryweather","CHC",18.2,87.7508875739645,,,,117.00770949720672,,152.70999999999998,,,103.39532763532765,98.24672364672367,101.68205128205128,"Julian Merryweather",16703,657240
"Will Klein","LAD",15.1,106.39988571428573,,97.77839999999998,,95.81219512195122,98.76955223880596,,,,102.27795180722893,96.30451807228917,101.63439759036147,"Will Klein",27787,694361
"Justin Wilson","BOS",48.1,104.09342036553528,,90.41583333333331,113.56195121951221,111.9860294117647,,,,,105.209068627451,96.84664215686277,101.62892156862749,"Justin Wilson",4301,458677
"Anthony Veneziano","- - -",25,86.81364864864865,103.12436363636364,,,108.99554997383571,,91.16647058823528,,,100.4093894176028,101.78776903353936,101.61650363204863,"Anthony Veneziano",27453,685107
"Mitch Spence","ATH",84.2,,84.85813029664197,94.5291723540245,,109.57771091618437,114.29840270483193,76.51181818181819,,,100.89150954980593,100.20581474802333,101.60201333601523,"Mitch Spence",27707,687765
"Steven Cruz","KCR",45.2,121.37531249999999,,107.30819277108434,,125.21576923076923,,,,,118.58256568778981,83.13044822256572,101.59826893353939,"Steven Cruz",23165,674444
"Michael King","SDP",73.1,97.87198653198654,103.08366666666666,,,111.6090365448505,,79.00275862068965,,,98.7880459770115,101.68303776683086,101.56986863711003,"Michael King",19853,650633
"Ron Marinaccio","SDP",10.2,105.16025316455696,,96.329375,,111.09666666666666,,104.60742857142857,,,103.97073170731707,104.24695121951216,101.55426829268293,"Ron Marinaccio",23488,676760
"Wandy Peralta","SDP",71.2,81.78548332391182,96.15326612903225,,,104.69202438463307,,102.67099236641221,,,99.04128207889391,101.9366633784384,101.54322368467595,"Wandy Peralta",14295,593974
"Daysbel Hernández","ATL",37,87.00357827476037,,,,123.46014925373133,,,,,107.3960445682451,92.48091922005571,101.5167966573816,"Daysbel Hernandez",20271,678226
"Jayden Murray","HOU",11.2,97.46666666666665,101.84680851063828,85.728,,129.0563636363636,124.54,83.02666666666667,,,104.16931818181818,102.7209090909091,101.47681818181817,"Jayden Murray",26482,681151
"Luke Jackson","- - -",51,92.7568656716418,,74.14333333333333,,92.89999239161644,94.3107438016529,128.06,,,92.95492582054634,103.95701019564117,101.45597408399401,"Luke Jackson",11752,592426
"Shane Bieber","TOR",40.1,93.94782608695652,,84.63506172839507,,88.20717557251908,,103.40939759036144,91.53133333333334,,92.38034108527133,105.7994108527132,101.4410852713178,"Shane Bieber",19427,669456
"Brandon Pfaadt","ARI",176.2,101.96969343065692,93.77319648093841,92.77593869731801,,113.8750553505535,100.42339100346022,76.17577342047933,,,97.20974587912087,104.11674450549445,101.37531593406588,"Brandon Pfaadt",27782,694297
"Jakob Junis","CLE",66.2,73.12853932584268,85.68870503597124,,,111.45746170678335,,74.5978640776699,,,93.60401544401549,106.55930501930501,101.28500000000001,"Jakob Junis",13619,596001
"Jorge Alcala","- - -",55,94.29110655737705,103.71347517730497,,,107.98079153133645,137.68784605638265,66.18799999999999,,,107.18620784628646,94.48912697971438,101.28457106362593,"Jorge Alcala",19459,660896
"Sonny Gray","STL",180.2,84.7475577557756,96.50942917547567,86.2254069767442,,123.33070422535208,90.9756451612903,80.31423580786024,,,95.83399483585394,102.23906307635556,101.24634452231656,"Sonny Gray",12768,543243
"Robert Garcia","TEX",64,102.17797701149428,,,,106.71753846153848,,99.73875457875455,,,102.67140495867761,100.59762396694214,101.236673553719,"Robert Garcia",23363,676395
"Cole Sulser","TBR",22.2,94.68300653594771,,90.7367901234568,,125.095,,101.25761589403973,,,96.72804123711337,104.31113402061855,101.22845360824743,"Cole Sulser",15256,642121
