pitcher,start_year,end_year,emd_whitened_sliced,n_pitches_year1,n_pitches_year2,y1_velo_CH,y1_hb_CH,y1_vb_CH,y2_velo_CH,y2_hb_CH,y2_vb_CH,y1_velo_CS,y1_hb_CS,y1_vb_CS,y2_velo_CS,y2_hb_CS,y2_vb_CS,y1_velo_CU,y1_hb_CU,y1_vb_CU,y2_velo_CU,y2_hb_CU,y2_vb_CU,y1_velo_EP,y1_hb_EP,y1_vb_EP,y2_velo_EP,y2_hb_EP,y2_vb_EP,y1_velo_FA,y1_hb_FA,y1_vb_FA,y2_velo_FA,y2_hb_FA,y2_vb_FA,y1_velo_FC,y1_hb_FC,y1_vb_FC,y2_velo_FC,y2_hb_FC,y2_vb_FC,y1_velo_FF,y1_hb_FF,y1_vb_FF,y2_velo_FF,y2_hb_FF,y2_vb_FF,y1_velo_FO,y1_hb_FO,y1_vb_FO,y2_velo_FO,y2_hb_FO,y2_vb_FO,y1_velo_FS,y1_hb_FS,y1_vb_FS,y2_velo_FS,y2_hb_FS,y2_vb_FS,y1_velo_KC,y1_hb_KC,y1_vb_KC,y2_velo_KC,y2_hb_KC,y2_vb_KC,y1_velo_KN,y1_hb_KN,y1_vb_KN,y2_velo_KN,y2_hb_KN,y2_vb_KN,y1_velo_PO,y1_hb_PO,y1_vb_PO,y2_velo_PO,y2_hb_PO,y2_vb_PO,y1_velo_SC,y1_hb_SC,y1_vb_SC,y2_velo_SC,y2_hb_SC,y2_vb_SC,y1_velo_SI,y1_hb_SI,y1_vb_SI,y2_velo_SI,y2_hb_SI,y2_vb_SI,y1_velo_SL,y1_hb_SL,y1_vb_SL,y2_velo_SL,y2_hb_SL,y2_vb_SL,y1_velo_ST,y1_hb_ST,y1_vb_ST,y2_velo_ST,y2_hb_ST,y2_vb_ST,y1_velo_SV,y1_hb_SV,y1_vb_SV,y2_velo_SV,y2_hb_SV,y2_vb_SV,y1_velo_UN,y1_hb_UN,y1_vb_UN,y2_velo_UN,y2_hb_UN,y2_vb_UN,team_y1,siera_y1,team_y2,siera_y2,team_stuff_y1,stuff+_y1,location+_y1,pitching+_y1,team_stuff_y2,stuff+_y2,location+_y2,pitching+_y2,diff_siera,diff_stuff+,diff_location+,diff_pitching+
Joe Jiménez,2017,2018,0.2185804300866198,385,1157,88.39399999999999,12.884,4.698,89.13688524590165,13.995081967213116,3.9065573770491806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.35983263598327,10.848117154811714,15.95774058577406,95.52002583979328,10.628036175710594,17.05439276485788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,11.6,12.5,84.840625,-4.358333333333333,5.5125,85.3623076923077,-6.43,2.853846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Jiménez,2018,2019,0.28518205606947367,1157,1014,89.13688524590165,13.995081967213116,3.9065573770491806,89.22833333333332,16.818333333333335,6.6899999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.52002583979328,10.628036175710594,17.05439276485788,95.10998552821997,10.881765557163531,17.82590448625181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,11.6,12.5,,,,85.3623076923077,-6.43,2.853846153846154,86.12319391634982,-5.3787072243346,4.1931558935361215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Jiménez,2019,2020,0.2972901420520292,1014,389,89.22833333333332,16.818333333333335,6.6899999999999995,89.03571428571429,16.514285714285712,5.303571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.10998552821997,10.881765557163531,17.82590448625181,94.22396694214876,10.887603305785126,16.386363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.12319391634982,-5.3787072243346,4.1931558935361215,83.87478991596639,-5.780672268907563,1.0067226890756302,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,104.95964010282778,91.78359897172233,94.2723907455013,,,,
Joe Jiménez,2020,2021,0.2103549831405651,389,866,89.03571428571429,16.514285714285712,5.303571428571429,90.04513274336284,16.194690265486727,7.72212389380531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.22396694214876,10.887603305785126,16.386363636363637,94.67264957264958,8.502350427350427,17.894871794871793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.87478991596639,-5.780672268907563,1.0067226890756302,84.50421052631579,-3.9266666666666663,1.8266666666666667,,,,,,,,,,,,,,,,,,,,,,,DET,104.95964010282778,91.78359897172233,94.2723907455013,DET,104.36568786127172,87.10346820809251,90.825225433526,,-0.5939522415560532,-4.680130763629819,-3.447165311975297
Joe Jiménez,2021,2022,0.2909271024185427,866,937,90.04513274336284,16.194690265486727,7.72212389380531,90.69019607843137,16.266666666666666,8.986274509803922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.67264957264958,8.502350427350427,17.894871794871793,95.72655462184875,10.379327731092436,18.47512605042017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.55,9.05,19.7,84.50421052631579,-3.9266666666666663,1.8266666666666667,84.82941176470588,-2.724221453287197,1.5038062283737026,,,,,,,,,,,,,,,,,,,,,,,DET,104.36568786127172,87.10346820809251,90.825225433526,DET,115.1555982905984,101.95801282051283,113.93339743589742,,10.789910429326682,14.854544612420327,23.10817200237142
Joe Jiménez,2022,2023,0.1299563373622185,937,936,90.69019607843137,16.266666666666666,8.986274509803922,89.81515151515151,15.93787878787879,8.41969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.72655462184875,10.379327731092436,18.47512605042017,95.28096054888508,9.03893653516295,17.958319039451116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.55,9.05,19.7,,,,84.82941176470588,-2.724221453287197,1.5038062283737026,84.30104529616725,-5.257142857142857,0.1418118466898955,,,,,,,,,,,,,,,,,,,,,,,DET,115.1555982905984,101.95801282051283,113.93339743589742,ATL,108.61422746781112,108.48774678111586,114.29858369098709,,-6.541370822787286,6.529733960603025,0.36518625508966807
Joe Jiménez,2023,2024,0.41812238376623745,936,1089,89.81515151515151,15.93787878787879,8.41969696969697,89.04782608695652,16.26304347826087,7.110869565217392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.28096054888508,9.03893653516295,17.958319039451116,94.51332007952286,9.041153081510934,17.156461232604375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.30104529616725,-5.257142857142857,0.1418118466898955,84.56407407407407,-5.814814814814815,2.93462962962963,,,,,,,,,,,,,,,,,,,,,,,ATL,108.61422746781112,108.48774678111586,114.29858369098709,ATL,103.64860294117642,103.61290441176467,105.4404963235294,,-4.9656245266346986,-4.874842369351185,-8.858087367457685
Joe Kelly,2017,2018,0.22831963499642322,1009,1175,87.56333333333333,16.21333333333333,8.726666666666667,87.70930232558139,16.491472868217055,7.431782945736434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.98693009118541,9.6951367781155,17.94711246200608,98.12764505119455,9.214505119453925,15.396416382252559,,,,,,,,,,,,,83.86483516483516,-5.760989010989011,-11.47087912087912,84.30091324200914,-9.631050228310501,-15.823287671232878,,,,,,,,,,,,,,,,,,,99.02666666666667,14.159999999999998,14.186349206349206,97.61538461538461,14.824615384615385,12.883076923076922,89.61895424836602,-4.409803921568628,2.684313725490196,87.96988636363636,-5.703977272727273,-2.1965909090909093,,,,,,,,,,,,,,,,,,,BOS,4.21,BOS,3.92,,,,,,,,,-0.29000000000000004,,,
Joe Kelly,2018,2019,0.46665810042699235,1175,817,87.70930232558139,16.491472868217055,7.431782945736434,87.66354166666667,17.037499999999998,6.860416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.12764505119455,9.214505119453925,15.396416382252559,97.49905660377358,9.33066037735849,14.187735849056605,,,,,,,,,,,,,84.30091324200914,-9.631050228310501,-15.823287671232878,87.25145631067961,-10.536893203883496,-12.779288025889969,,,,,,,,,,,,,,,,,,,97.61538461538461,14.824615384615385,12.883076923076922,98.3535,15.265999999999998,9.357999999999999,87.96988636363636,-5.703977272727273,-2.1965909090909093,,,,,,,,,,,,,,,,,,,,,,BOS,3.92,LAD,3.41,,,,,,,,,-0.5099999999999998,,,
Joe Kelly,2019,2020,0.3670408617495751,817,171,87.66354166666667,17.037499999999998,6.860416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.49905660377358,9.33066037735849,14.187735849056605,97.40967741935484,11.36774193548387,12.64516129032258,,,,,,,,,,,,,87.25145631067961,-10.536893203883496,-12.779288025889969,87.03619047619047,-9.975238095238096,-10.433333333333334,,,,,,,,,,,,,,,,,,,98.3535,15.265999999999998,9.357999999999999,96.5,15.71875,8.190625,,,,89.23333333333333,-7.6000000000000005,-5.633333333333333,,,,,,,,,,,,,,,,,,,LAD,3.41,LAD,5.14,,,,,LAD,114.12187134502922,85.6770760233918,102.43216374269008,1.7299999999999995,,,
Joe Kelly,2020,2021,0.31858246977963167,171,712,,,,86.92173913043479,17.69391304347826,5.735652173913044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.40967741935484,11.36774193548387,12.64516129032258,97.51730769230768,11.278846153846153,10.819230769230769,,,,,,,,,,,,,87.03619047619047,-9.975238095238096,-10.433333333333334,87.12327868852458,-8.58655737704918,-9.94327868852459,,,,,,,,,,,,,,,,,,,96.5,15.71875,8.190625,97.66050420168068,15.785294117647059,10.04453781512605,89.23333333333333,-7.6000000000000005,-5.633333333333333,87.35,-6.75,-4.05,,,,,,,,,,,,,,,,,,,LAD,5.14,LAD,3.09,LAD,114.12187134502922,85.6770760233918,102.43216374269008,LAD,113.92689170182838,97.09949367088606,110.36382559774964,-2.05,-0.19497964320083838,11.422417647494257,7.931661855059559
Joe Kelly,2021,2022,0.19231726457644052,712,703,86.92173913043479,17.69391304347826,5.735652173913044,87.08500000000001,17.09333333333333,5.931666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.51730769230768,11.278846153846153,10.819230769230769,97.76190476190476,12.459523809523809,14.654761904761905,,,,,,,,,,,,,87.12327868852458,-8.58655737704918,-9.94327868852459,87.73412698412699,-6.337698412698412,-9.718253968253968,,,,,,,,,,,,,,,,,,,97.66050420168068,15.785294117647059,10.04453781512605,97.8792372881356,15.420762711864407,9.457627118644067,87.35,-6.75,-4.05,88.78672566371681,-13.182300884955751,-3.7053097345132744,,,,,,,,,,,,,,,,,,,LAD,3.09,CHW,3.18,LAD,113.92689170182838,97.09949367088606,110.36382559774964,CHW,105.37334441337084,95.41677234725202,102.9446130636584,0.0900000000000003,-8.553547288457537,-1.6827213236340413,-7.419212534091244
Joe Kelly,2022,2023,0.32874073941488524,703,712,87.08500000000001,17.09333333333333,5.931666666666667,89.16184210526316,18.13026315789474,6.457894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76190476190476,12.459523809523809,14.654761904761905,99.01028037383178,12.321495327102804,13.526168224299065,,,,,,,,,,,,,87.73412698412699,-6.337698412698412,-9.718253968253968,89.37685950413224,-5.024793388429752,-8.27190082644628,,,,,,,,,,,,,,,,,,,97.8792372881356,15.420762711864407,9.457627118644067,98.85758928571428,17.216964285714287,7.966517857142857,88.78672566371681,-13.182300884955751,-3.7053097345132744,91.58369565217392,-6.25,-0.5119565217391304,,,,,,,,,,,,,,,,,,,CHW,3.18,- - -,2.79,CHW,105.37334441337084,95.41677234725202,102.9446130636584,- - -,114.45499804607162,98.07187371452076,111.07360900863846,-0.3900000000000001,9.081653632700778,2.655101367268742,8.128995944980062
Joe Kelly,2023,2024,0.16656521620837939,712,544,89.16184210526316,18.13026315789474,6.457894736842105,88.38947368421053,17.905263157894737,4.086842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.01028037383178,12.321495327102804,13.526168224299065,98.09624060150375,11.218045112781954,13.11654135338346,,,,,,,,,,,,,89.37685950413224,-5.024793388429752,-8.27190082644628,87.31326530612246,-7.3520408163265305,-11.572448979591837,,,,,,,,,,,,,,,,,,,98.85758928571428,17.216964285714287,7.966517857142857,98.19936305732483,16.655414012738856,6.5133757961783445,91.58369565217392,-6.25,-0.5119565217391304,90.16101694915254,-9.777966101694915,-0.9203389830508475,,,,,,,,,,,,,,,,,,,- - -,2.79,LAD,3.87,- - -,114.45499804607162,98.07187371452076,111.07360900863846,LAD,107.87405109489052,91.10770072992702,98.36864963503652,1.08,-6.5809469511811045,-6.964172984593745,-12.704959373601938
Joe La Sorsa,2023,2024,0.3399950721742669,540,271,82.15416666666667,-13.4,6.466666666666666,82.81551724137931,-14.174137931034483,8.625862068965517,,,,,,,,,,,,,,,,,,,,,,,,,75.45,7.307894736842105,8.807894736842105,73.76666666666667,7.133333333333333,8.0,90.61666666666667,-14.399999999999999,7.5,90.66923076923078,-14.899999999999999,12.653846153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0781954887218,-17.195488721804512,3.8172932330827067,87.63680555555555,-18.242361111111112,4.059027777777778,,,,,,,74.84757281553398,13.366019417475728,2.2859223300970872,74.94716981132075,13.81132075471698,0.05660377358490571,,,,,,,,,,,,,- - -,4.15,WSN,4.07,- - -,105.79736664902194,97.114408612242,97.1260454428896,WSN,97.91938271604936,100.7101234567901,92.16141975308643,-0.08000000000000007,-7.877983932972583,3.595714844548098,-4.964625689803171
Joe La Sorsa,2024,2025,0.96575597027665,271,100,82.81551724137931,-14.174137931034483,8.625862068965517,85.19285714285715,-12.607142857142858,3.7642857142857147,,,,,,,,,,,,,,,,,,,,,,,,,73.76666666666667,7.133333333333333,8.0,,,,90.66923076923078,-14.899999999999999,12.653846153846153,92.524,-14.868,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.63680555555555,-18.242361111111112,4.059027777777778,91.72820512820513,-17.784615384615385,6.2153846153846155,,,,,,,74.94716981132075,13.81132075471698,0.05660377358490571,78.36363636363636,12.818181818181818,0.3909090909090909,,,,,,,,,,,,,WSN,4.07,CIN,6.2,WSN,97.91938271604936,100.7101234567901,92.16141975308643,CIN,98.19272727272728,98.62222222222223,96.620202020202,2.13,0.2733445566779267,-2.087901234567866,4.458782267115566
Joe Mantiply,2019,2020,0.8526947326947648,52,57,81.74444444444445,-16.0,6.644444444444445,83.65,-16.425,2.075,,,,,,,78.1375,5.29375,-3.6875,81.30384615384615,5.938461538461539,-4.538461538461538,,,,,,,,,,,,,,,,,,,,,,91.95454545454545,-9.827272727272726,12.536363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13333333333333,-14.34074074074074,12.170370370370371,90.4375,-16.7375,8.38125,,,,,,,,,,,,,,,,,,,,,,,,,NYY,5.7,ARI,8.4,,,,,ARI,99.20072727272728,80.15563636363636,78.00036363636363,2.7,,,
Joe Mantiply,2020,2021,0.39337412967478086,57,621,83.65,-16.425,2.075,83.4140350877193,-17.05263157894737,1.5587719298245613,,,,,,,81.30384615384615,5.938461538461539,-4.538461538461538,80.79946808510638,7.620212765957446,-3.2180851063829787,,,,,,,,,,,,,,,,,,,91.95454545454545,-9.827272727272726,12.536363636363637,91.4,-12.58,12.068888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4375,-16.7375,8.38125,91.07481751824818,-18.467153284671532,5.032846715328467,,,,,,,,,,,,,,,,,,,,,,,,,ARI,8.4,ARI,4.15,ARI,99.20072727272728,80.15563636363636,78.00036363636363,ARI,107.06742671009768,96.12169381107496,100.04130293159608,-4.25,7.8666994373704,15.966057447438601,22.040939295232448
Joe Mantiply,2021,2022,0.24142443530944746,621,870,83.4140350877193,-17.05263157894737,1.5587719298245613,82.582096069869,-16.534497816593888,-0.16550218340611356,,,,,,,80.79946808510638,7.620212765957446,-3.2180851063829787,81.14384615384616,6.577307692307692,-1.8315384615384616,,,,,,,,,,,,,,,,,,,91.4,-12.58,12.068888888888889,90.8625,-13.625,10.50625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.07481751824818,-18.467153284671532,5.032846715328467,90.44493150684931,-18.30109589041096,4.357534246575343,,,,,,,,,,,,,,,,,,,,,,,,,ARI,4.15,ARI,2.4,ARI,107.06742671009768,96.12169381107496,100.04130293159608,ARI,106.03890063424949,94.35579281183934,99.28752642706124,-1.7500000000000004,-1.0285260758481911,-1.765900999235626,-0.7537765045348408
Joe Mantiply,2022,2023,0.22873479077716177,870,571,82.582096069869,-16.534497816593888,-0.16550218340611356,81.8876811594203,-15.402173913043478,-3.4644927536231886,,,,,,,81.14384615384616,6.577307692307692,-1.8315384615384616,80.32075471698113,8.159748427672957,-2.832075471698113,,,,,,,,,,,,,,,,,,,90.8625,-13.625,10.50625,89.94651162790697,-13.613953488372092,10.06046511627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.44493150684931,-18.30109589041096,4.357534246575343,89.54458874458874,-17.730735930735932,1.8056277056277057,,,,,,,,,,,,,,,,,,,,,,,,,ARI,2.4,ARI,4.06,ARI,106.03890063424949,94.35579281183934,99.28752642706124,ARI,104.70938704028022,97.64973730297724,103.15313485113836,1.6599999999999997,-1.329513593969267,3.293944491137907,3.8656084240771236
Joe Mantiply,2023,2024,0.19309982182917088,571,867,81.8876811594203,-15.402173913043478,-3.4644927536231886,81.00742358078602,-14.559388646288209,-3.939301310043668,,,,,,,80.32075471698113,8.159748427672957,-2.832075471698113,79.2395652173913,9.841739130434782,-3.2334782608695654,,,,,,,,,,,,,,,,,,,89.94651162790697,-13.613953488372092,10.06046511627907,89.37,-14.035,10.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.54458874458874,-17.730735930735932,1.8056277056277057,88.93532608695652,-18.091576086956522,1.9942934782608694,,,,,,,,,,,,,,,,,,,,,,,,,ARI,4.06,ARI,3.6,ARI,104.70938704028022,97.64973730297724,103.15313485113836,ARI,105.73221211260756,98.29620731397485,102.28735310301164,-0.4599999999999995,1.0228250723273362,0.6464700109976036,-0.8657817481267216
Joe Mantiply,2024,2025,0.24804633532995626,867,192,81.00742358078602,-14.559388646288209,-3.939301310043668,80.66078431372549,-15.83529411764706,-3.325490196078431,,,,,,,79.2395652173913,9.841739130434782,-3.2334782608695654,78.7231884057971,9.381159420289855,-3.373913043478261,,,,,,,,,,,,,,,,,,,89.37,-14.035,10.0525,88.15,-13.525,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.93532608695652,-18.091576086956522,1.9942934782608694,88.43382352941177,-18.966176470588238,2.1073529411764707,,,,,,,,,,,,,,,,,,,,,,,,,ARI,3.6,ARI,4.5,ARI,105.73221211260756,98.29620731397485,102.28735310301164,ARI,103.96468749999998,91.109375,96.3217708333333,0.8999999999999999,-1.7675246126075734,-7.186832313974847,-5.965582269678336
Joe Musgrove,2017,2018,0.259078473651764,1729,1627,84.21377245508982,12.917365269461076,5.501796407185629,85.42070484581498,9.708810572687225,5.048017621145375,,,,,,,81.11566265060242,-7.937951807228916,-12.290963855421687,82.32285714285715,-5.588571428571428,-9.968571428571428,,,,,,,,,,,,,90.3948717948718,-1.7256410256410255,8.233333333333334,89.38047808764941,-3.206374501992032,7.0936254980079685,93.08587731811697,6.117689015691869,13.654921540656206,93.50422264875239,4.499040307101727,13.142034548944338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64545454545454,13.082517482517483,5.527272727272727,92.02629757785466,10.460553633217993,6.08235294117647,83.19261603375529,-9.923839662447257,-1.3421940928270044,83.99342105263158,-6.267763157894737,-1.780263157894737,,,,,,,,,,,,,,,,,,,HOU,4.04,PIT,3.93,,,,,,,,,-0.10999999999999988,,,
Joe Musgrove,2018,2019,0.24403748382619112,1627,2624,85.42070484581498,9.708810572687225,5.048017621145375,85.3014598540146,7.166423357664233,5.2087591240875915,,,,,,,82.32285714285715,-5.588571428571428,-9.968571428571428,82.04779116465863,-6.846586345381526,-10.558232931726907,,,,,,,,,,,,,89.38047808764941,-3.206374501992032,7.0936254980079685,88.76380090497737,-3.0493212669683256,7.245248868778281,93.50422264875239,4.499040307101727,13.142034548944338,92.73928934010152,5.263857868020304,12.755126903553299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.02629757785466,10.460553633217993,6.08235294117647,91.47974276527331,10.685852090032155,6.313826366559486,83.99342105263158,-6.267763157894737,-1.780263157894737,83.21643835616439,-11.57876712328767,0.1815068493150685,,,,,,,,,,,,,,,,,,,PIT,3.93,PIT,4.31,,,,,,,,,0.37999999999999945,,,
Joe Musgrove,2019,2020,0.24628845501445992,2624,673,85.3014598540146,7.166423357664233,5.2087591240875915,86.44722222222222,13.094444444444443,4.723611111111111,,,,,,,82.04779116465863,-6.846586345381526,-10.558232931726907,80.93059701492538,-10.645522388059701,-12.758955223880598,,,,,,,,,,,,,88.76380090497737,-3.0493212669683256,7.245248868778281,88.20930232558139,-2.6999999999999997,6.637209302325581,92.73928934010152,5.263857868020304,12.755126903553299,92.65580110497238,5.65414364640884,12.631491712707183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47974276527331,10.685852090032155,6.313826366559486,91.96000000000001,11.2825,5.5675,83.21643835616439,-11.57876712328767,0.1815068493150685,82.51656441717792,-13.517791411042944,-1.7226993865030675,,,,,,,,,,,,,,,,,,,PIT,4.31,PIT,3.5,,,,,PIT,114.01578008915304,88.40401188707281,96.14826151560176,-0.8099999999999996,,,
Joe Musgrove,2020,2021,0.46732428027722667,673,2938,86.44722222222222,13.094444444444443,4.723611111111111,87.06338028169014,9.179577464788732,4.4873239436619725,,,,,,,80.93059701492538,-10.645522388059701,-12.758955223880598,82.06805157593124,-11.011747851002864,-13.68624641833811,,,,,,,,,,,,,88.20930232558139,-2.6999999999999997,6.637209302325581,90.56629213483146,-1.7417602996254682,8.297752808988765,92.65580110497238,5.65414364640884,12.631491712707183,93.33177257525084,4.974581939799331,12.748996655518393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.96000000000001,11.2825,5.5675,93.17866666666666,10.503333333333334,6.542,82.51656441717792,-13.517791411042944,-1.7226993865030675,84.07009803921568,-14.033455882352941,-1.5682598039215687,,,,,,,,,,,,,,,,,,,PIT,3.5,SDP,3.69,PIT,114.01578008915304,88.40401188707281,96.14826151560176,SDP,113.54822353097651,94.74975965360318,106.47937931749934,0.18999999999999995,-0.4675565581765255,6.345747766530366,10.331117801897577
Joe Musgrove,2021,2022,0.3005607451638711,2938,2850,87.06338028169014,9.179577464788732,4.4873239436619725,86.50167597765363,11.378212290502793,3.9575418994413405,,,,,,,82.06805157593124,-11.011747851002864,-13.68624641833811,81.34675324675325,-9.61038961038961,-13.761595547309833,,,,,,,,,,,,,90.56629213483146,-1.7417602996254682,8.297752808988765,90.11384892086332,-1.5446043165467624,9.13453237410072,93.33177257525084,4.974581939799331,12.748996655518393,92.95921052631579,4.186549707602339,13.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.17866666666666,10.503333333333334,6.542,92.34948453608247,12.379381443298968,9.018041237113403,84.07009803921568,-14.033455882352941,-1.5682598039215687,82.91389684813754,-12.688108882521488,-1.8224928366762176,,,,,,,,,,,,,,,,,,,SDP,3.69,SDP,3.45,SDP,113.54822353097651,94.74975965360318,106.47937931749934,SDP,106.02922968197872,102.5063957597173,106.05501060070677,-0.23999999999999977,-7.518993848997795,7.756636106114115,-0.4243687167925714
Joe Musgrove,2022,2023,0.24148017853849202,2850,1550,86.50167597765363,11.378212290502793,3.9575418994413405,87.13977272727273,12.993181818181819,4.1551136363636365,,,,,,,81.34675324675325,-9.61038961038961,-13.761595547309833,81.32810810810811,-11.10108108108108,-14.434594594594595,,,,,,,,,,,,,90.11384892086332,-1.5446043165467624,9.13453237410072,90.10443037974683,-2.7056962025316458,7.874367088607595,92.95921052631579,4.186549707602339,13.425,93.09317585301837,3.5971128608923886,12.754068241469817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.34948453608247,12.379381443298968,9.018041237113403,92.84146341463415,10.476829268292683,6.2439024390243905,82.91389684813754,-12.688108882521488,-1.8224928366762176,82.2152466367713,-11.730941704035875,-5.250672645739911,,,,82.69999999999999,-10.3,-5.5,,,,,,,,,,,,,SDP,3.45,SDP,3.77,SDP,106.02922968197872,102.5063957597173,106.05501060070677,SDP,103.5549838396897,103.80133160956686,104.6770006464124,0.31999999999999984,-2.4742458422890223,1.2949358498495656,-1.3780099542943702
Joe Musgrove,2023,2024,0.16107332548816486,1550,1522,87.13977272727273,12.993181818181819,4.1551136363636365,87.0495652173913,12.400869565217391,3.612173913043478,,,,,,,81.32810810810811,-11.10108108108108,-14.434594594594595,81.56763848396501,-11.363556851311953,-15.178425655976676,,,,,,,,,,,,,90.10443037974683,-2.7056962025316458,7.874367088607595,89.70926517571885,-3.0003194888178912,7.156549520766773,93.09317585301837,3.5971128608923886,12.754068241469817,92.96745406824147,3.643832020997375,12.540157480314962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.84146341463415,10.476829268292683,6.2439024390243905,92.6076923076923,9.97846153846154,5.630769230769231,82.2152466367713,-11.730941704035875,-5.250672645739911,86.35,-4.0,6.55,82.69999999999999,-10.3,-5.5,82.09401993355482,-16.841196013289036,-3.795016611295681,,,,,,,,,,,,,SDP,3.77,SDP,3.62,SDP,103.5549838396897,103.80133160956686,104.6770006464124,SDP,108.16029077117572,97.13364096080912,104.2915297092288,-0.1499999999999999,4.605306931486027,-6.667690648757741,-0.38547093718359804
Joe Palumbo,2019,2020,0.6204897564487136,330,59,87.06724137931033,-8.225862068965517,8.274137931034483,,,,,,,,,,78.88072289156626,10.203614457831325,-10.762650602409638,80.452,14.927999999999999,-7.856,,,,,,,,,,,,,,,,,,,93.91375661375662,-6.264550264550264,16.46931216931217,92.15294117647058,-6.511764705882353,18.058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEX,98.66,75.13932203389832,77.58237288135594,,,,
Joe Ross,2017,2018,0.4445193033630041,1181,250,84.83125,11.71875,10.339583333333334,87.49074074074075,12.955555555555556,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.93333333333332,6.6380952380952385,16.888095238095236,93.22500000000001,8.16578947368421,14.389473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.477537437604,13.175707154742097,11.484525790349418,93.02539682539683,14.207936507936509,11.13968253968254,84.91447963800904,-2.608371040723982,8.222171945701357,86.74561403508773,-2.2421052631578946,6.1385964912280695,,,,,,,,,,,,,,,,,,,WSN,4.28,WSN,5.57,,,,,,,,,1.29,,,
Joe Ross,2018,2019,0.5068374496253402,250,1138,87.49074074074075,12.955555555555556,8.1,87.92558139534884,14.509302325581395,7.92093023255814,,,,,,,,,,81.32647058823528,-1.55,-4.352941176470588,,,,,,,,,,,,,,,,,,,93.22500000000001,8.16578947368421,14.389473684210525,94.10371747211896,7.544981412639405,14.433457249070631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.02539682539683,14.207936507936509,11.13968253968254,94.01076233183858,14.391928251121076,10.234304932735427,86.74561403508773,-2.2421052631578946,6.1385964912280695,88.00042553191489,-2.016595744680851,5.5638297872340425,,,,,,,,,,,,,,,,,,,WSN,5.57,WSN,5.17,,,,,,,,,-0.40000000000000036,,,
